raw/gen/time/total_timesteps,raw/gen/rollout/ep_len_mean,raw/gen/time/fps,raw/gen/rollout/ep_rew_mean,raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/learning_rate,raw/gen/train/explained_variance,raw/gen/train/approx_kl,raw/gen/train/clip_range,raw/gen/train/clip_fraction,raw/gen/train/loss,raw/gen/train/entropy_loss,raw/gen/train/n_updates,raw/gen/train/value_loss,raw/gen/train/policy_gradient_loss
1305088,45.0,1556,501.5,1,0,-141.06332810881082,0.0001,0.9559795334935188,0.003260098,0.2,0.023681640625,3.6394994258880615,-0.13226955852587707,20384,61.81578082963824,-0.004316938233387191
1305600,45.0,1126,501.5,1,0,-141.70200104354416,0.0001,0.9476447105407715,0.0043601156,0.2,0.019287109375,52.013248443603516,-0.16054168163100258,20392,214.29968783259392,-0.005203457061725203
1306112,45.0,1489,506.0,1,0,-142.1948595584929,0.0001,0.9205458015203476,0.003205514,0.2,0.021484375,50.04890060424805,-0.15570683375699446,20400,215.87834936380386,-0.0056420965629513375
1306624,45.0,1508,518.5,1,0,-142.09651712905617,0.0001,0.9465462677180767,0.002667679,0.2,0.02392578125,10.428397178649902,-0.1422834400436841,20408,96.39681395888329,-0.004869320007856004
1307136,45.0,1554,512.0,1,0,-139.315723900632,0.0001,0.9639988094568253,0.002869716,0.2,0.016845703125,22.303726196289062,-0.15061941192834638,20416,103.20201353728771,-0.00461530178290559
1307648,45.0,1516,512.0,1,0,-139.0934072362352,0.0001,0.9147622138261795,0.00269433,0.2,0.02587890625,29.904516220092773,-0.122924081311794,20424,151.03109253942966,-0.005354912947950652
1308160,45.0,1613,507.0,1,0,-139.26402111738454,0.0001,0.9698061402887106,0.0023541842,0.2,0.023681640625,26.05760955810547,-0.12452363970805891,20432,96.71684941649437,-0.006049099763913546
1308672,45.0,1541,548.5,1,0,-139.87975496036933,0.0001,0.9511158652603626,0.002321219,0.2,0.020263671875,11.925796508789062,-0.1366273566673044,20440,76.16306445747614,-0.0035229920904384926
1309184,45.0,1520,568.0,1,0,-134.65830824941398,0.0001,0.9476091079413891,0.0028787022,0.2,0.03564453125,53.306060791015625,-0.13307746677310206,20448,163.27677078545094,-0.00777092974021798
1309696,45.0,1383,579.0,1,0,-131.03452297725715,0.0001,0.9564408361911774,0.005700938,0.2,0.032470703125,10.02060604095459,-0.12215213707531802,20456,107.87991732358932,-0.003682784466946032
1310208,45.0,1525,572.0,1,0,-128.55122358090244,0.0001,0.9306407570838928,0.0024746829,0.2,0.01806640625,63.01253128051758,-0.16641079838154837,20464,301.8170251250267,-0.0029559357426478527
1310720,45.0,1496,588.5,1,0,-129.32828194276897,0.0001,0.924621619284153,0.0014076784,0.2,0.013427734375,132.66188049316406,-0.1467013296787627,20472,234.73807820677757,-0.004051637988595758
1311232,45.0,1148,594.5,1,0,-129.26958535320125,0.0001,0.9065601527690887,0.0016018645,0.2,0.022705078125,60.9834098815918,-0.1440675766498316,20480,201.6795675009489,-0.004370694721728796
1311744,45.0,1556,585.0,1,0,-130.93263370736037,0.0001,0.9670699574053288,0.0039135795,0.2,0.034912109375,13.363213539123535,-0.15343259007204324,20488,76.38279493153095,-0.0060885787606821395
1312256,45.0,1564,590.5,1,0,-132.55695988840424,0.0001,0.8958491608500481,0.0015497234,0.2,0.021240234375,38.381927490234375,-0.12013562218635343,20496,595.0982431769371,-0.00475051008106675
1312768,45.0,1582,587.5,1,0,-132.4718460265966,0.0001,0.9620653241872787,0.0045446763,0.2,0.0283203125,22.103944778442383,-0.13580539645045064,20504,97.29098697006702,-0.005009512307879049
1313280,45.0,1579,560.0,1,0,-132.09898634801152,0.0001,0.9553617052733898,0.0053942828,0.2,0.02294921875,8.427035331726074,-0.1387064251175616,20512,75.9703428670764,-0.004057145328260958
1313792,45.0,1208,538.0,1,0,-134.54810013425072,0.0001,0.8805165737867355,0.0030155717,0.2,0.011962890625,124.05448913574219,-0.12463061953894794,20520,587.4732297211885,-0.004101750149857253
1314304,45.0,1442,532.0,1,0,-135.37652173552198,0.0001,0.8769030272960663,0.00053710444,0.2,0.005615234375,158.62905883789062,-0.11284960430930369,20528,663.563593506813,-0.0031896900036372244
1314816,45.0,1568,533.0,1,0,-132.89914537619333,0.0001,0.8328104615211487,0.002267044,0.2,0.020751953125,102.19783782958984,-0.14004582169582136,20536,516.7109699249268,-0.004869069074629806
1315328,45.0,1432,507.5,1,0,-131.33439740404953,0.0001,0.8880317211151123,0.0025031473,0.2,0.01513671875,99.85399627685547,-0.1265763602568768,20544,442.2127732038498,-0.005104535484861117
1315840,45.0,1478,517.5,1,0,-130.52547206759687,0.0001,0.8796452060341835,0.0025046961,0.2,0.014404296875,66.38068389892578,-0.14803666161606088,20552,454.12790831923485,-0.005265500778477872
1316352,45.0,1246,534.0,1,0,-126.90652802808444,0.0001,0.9230976328253746,0.0015016773,0.2,0.01123046875,33.25046920776367,-0.15015016502002254,20560,220.99608099460602,-0.003629912760516163
1316864,45.0,1487,542.5,1,0,-125.93147919414332,0.0001,0.9223226234316826,0.0010505505,0.2,0.009033203125,66.77450561523438,-0.11218870972516015,20568,406.2779922783375,-0.002618076447106432
1317376,45.0,1432,551.5,1,0,-126.75088041229873,0.0001,0.9215449914336205,0.0051906286,0.2,0.025634765625,33.50543975830078,-0.13256178220035508,20576,161.94531616568565,-0.003113862949248869
1317888,45.0,1520,571.5,1,0,-129.06458899947583,0.0001,0.9482594765722752,0.009116479,0.2,0.0673828125,16.286115646362305,-0.16068954131333157,20584,101.48071447014809,-0.010037879335868638
1318400,45.0,1560,552.5,1,0,-128.96321192016592,0.0001,0.8745730817317963,0.0013263621,0.2,0.01171875,40.203643798828125,-0.12928094604285434,20592,264.6140685379505,-0.0030226046765164938
1318912,45.0,1158,567.0,1,0,-132.24427217218792,0.0001,0.8557364195585251,0.0013739893,0.2,0.0087890625,485.17413330078125,-0.10319259609968867,20600,920.3834502696991,-0.00484984338254435
1319424,45.0,1473,574.0,1,0,-135.37244303795742,0.0001,0.908942200243473,0.004063888,0.2,0.03173828125,127.5380859375,-0.1564175848616287,20608,297.3488011956215,-0.007897374271124136
1319936,45.0,1458,595.0,1,0,-137.4218901220127,0.0001,0.9131309613585472,0.0023193464,0.2,0.021240234375,19.250551223754883,-0.13612624653615057,20616,127.19490844011307,-0.004454702924704179
1320448,45.0,1527,594.0,1,0,-134.81148537472822,0.0001,0.9029843360185623,0.0042120297,0.2,0.02783203125,30.57541275024414,-0.12251245192601345,20624,224.7929162979126,-0.006591555466002319
1320960,45.0,1492,594.5,1,0,-135.91658685190137,0.0001,0.83656445145607,0.003932649,0.2,0.02734375,169.48011779785156,-0.18999190762406215,20632,796.1024752855301,-0.008170472436177079
1321472,45.0,1504,598.5,1,0,-133.35948302268284,0.0001,0.9094081223011017,0.0019314729,0.2,0.02392578125,72.37854766845703,-0.12938045195187442,20640,325.2100166082382,-0.005031094826335902
1321984,45.0,1245,597.5,1,0,-129.40890603517414,0.0001,0.9003264531493187,0.002967981,0.2,0.019287109375,13.437488555908203,-0.14918519245111383,20648,166.28580121695995,-0.0043410619073256385
1322496,45.0,1594,539.5,1,0,-126.96874917340698,0.0001,0.9554497636854649,0.0066748504,0.2,0.029541015625,11.865263938903809,-0.13471446896437556,20656,101.36456597596407,-0.008160328434314579
1323008,45.0,1470,556.0,1,0,-130.19604387805563,0.0001,0.9354376941919327,0.0043099485,0.2,0.03076171875,132.24351501464844,-0.13383512973086908,20664,295.19046629965305,-0.00690149846195709
1323520,45.0,1455,561.0,1,0,-124.60278715489665,0.0001,0.9399603568017483,0.0038481834,0.2,0.0390625,36.6296501159668,-0.15111812826944515,20672,188.91648200154305,-0.009202785084198695
1324032,45.0,1557,549.5,1,0,-122.87143108856631,0.0001,0.9327811151742935,0.004500581,0.2,0.028076171875,22.43673324584961,-0.17093716218369082,20680,129.6368624418974,-0.005753402569098398
1324544,45.0,1227,537.0,1,0,-123.56378049678868,0.0001,0.8919891938567162,0.0020279195,0.2,0.016845703125,116.54904174804688,-0.1434818138659466,20688,615.1675252020359,-0.004288337087928085
1325056,45.0,1399,546.5,1,0,-125.63933606367792,0.0001,0.9328752905130386,0.0042546135,0.2,0.02734375,42.506629943847656,-0.1617220981279388,20696,244.68094822764397,-0.007021235367574263
1325568,45.0,1555,516.5,1,0,-124.53906356697902,0.0001,0.8953653946518898,0.0027091163,0.2,0.02783203125,48.384056091308594,-0.14030366350198165,20704,338.19609716534615,-0.004279603170289192
1326080,45.0,1611,517.0,1,0,-129.10466654587538,0.0001,0.9701498802751303,0.0023061314,0.2,0.015380859375,5.811758041381836,-0.12640606905915774,20712,100.31403023004532,-0.0028573160161613487
1326592,45.0,1555,528.5,1,0,-131.02901670115068,0.0001,0.9540153853595257,0.0062584663,0.2,0.0400390625,15.11523151397705,-0.130220805760473,20720,75.30446718633175,-0.007704140236455714
1327104,45.0,1124,542.5,1,0,-131.52124030723238,0.0001,0.9522679373621941,0.0048035625,0.2,0.04736328125,11.1905517578125,-0.14659223204944283,20728,84.03149339556694,-0.009512356851701043
1327616,45.0,1497,562.0,1,0,-131.56743233827873,0.0001,0.9422800727188587,0.002754956,0.2,0.021240234375,36.81538772583008,-0.13310258791898377,20736,161.8238380253315,-0.0059378590412961785
1328128,45.0,1443,560.5,1,0,-132.89927716376727,0.0001,0.9542042389512062,0.0034800735,0.2,0.029296875,40.381961822509766,-0.1510926058399491,20744,165.4357388317585,-0.005802386014693184
1328640,45.0,1498,555.5,1,0,-131.08127010490745,0.0001,0.9535399973392487,0.0024219374,0.2,0.02783203125,24.30702018737793,-0.14069231128087267,20752,130.27290460467339,-0.005074579625215847
1329152,45.0,1509,565.5,1,0,-133.1237447330728,0.0001,0.958655122667551,0.008146996,0.2,0.033935546875,8.228811264038086,-0.14660964885842986,20760,95.64641712605953,-0.006874761427752674
1329664,45.0,1157,577.5,1,0,-132.78910482207314,0.0001,0.9527805671095848,0.0048298417,0.2,0.03173828125,21.882797241210938,-0.16072953038383275,20768,102.39128747582436,-0.009042052766744746
1330176,45.0,1538,589.0,1,0,-131.15119307079817,0.0001,0.9465598613023758,0.0070466422,0.2,0.041259765625,17.170265197753906,-0.14551603834843263,20776,115.87583687901497,-0.00737704864150146
1330688,45.0,1555,595.0,1,0,-129.3147219280107,0.0001,0.9608121141791344,0.0026397682,0.2,0.0185546875,10.152739524841309,-0.12031099080923013,20784,111.8611886203289,-0.00512512664499809
1331200,45.0,1600,572.0,1,0,-127.0074894822156,0.0001,0.9337742626667023,0.0022541613,0.2,0.02783203125,25.18476676940918,-0.13705043913796544,20792,119.00442446768284,-0.005978010063699912
1331712,45.0,1444,565.5,1,0,-129.1096372977039,0.0001,0.9123557507991791,0.0027775913,0.2,0.020263671875,94.72821044921875,-0.1198387062177062,20800,386.51387321949005,-0.0069941464098519646
1332224,45.0,1199,559.0,1,0,-130.66930173797067,0.0001,0.9160780608654022,0.0026170562,0.2,0.0283203125,20.49886703491211,-0.13317295277374797,20808,139.05597364902496,-0.005709181416023057
1332736,45.0,1589,537.5,1,0,-130.7610420163069,0.0001,0.9491054452955723,0.0028742123,0.2,0.023681640625,24.431377410888672,-0.1316424015967641,20816,138.31311802566051,-0.004978989964001812
1333248,45.0,1520,525.0,1,0,-133.14610320149922,0.0001,0.9147367030382156,0.0042597414,0.2,0.021728515625,16.117557525634766,-0.1394839337153826,20824,181.43867071717978,-0.006792028845666209
1333760,45.0,1444,514.5,1,0,-134.16992730322295,0.0001,0.9493603631854057,0.0060993475,0.2,0.038818359375,8.299452781677246,-0.14475738102919422,20832,87.27391170710325,-0.005567599844653159
1334272,45.0,1596,513.5,1,0,-134.31231890706812,0.0001,0.9395564645528793,0.004379102,0.2,0.04443359375,28.497217178344727,-0.17719916405621916,20840,126.83899690210819,-0.010232536031253403
1334784,45.0,1298,500.0,1,0,-135.5361527909874,0.0001,0.9208407774567604,0.0024770545,0.2,0.033935546875,162.63433837890625,-0.12120039842557162,20848,316.28891506791115,-0.006371436196786817
1335296,45.0,1600,481.5,1,0,-135.59378143492853,0.0001,0.9641712494194508,0.0033178013,0.2,0.024658203125,14.675629615783691,-0.10658055897511076,20856,83.36908306181431,-0.005481660911755171
1335808,45.0,1477,487.0,1,0,-139.23240862594685,0.0001,0.9590910226106644,0.0036996475,0.2,0.041748046875,23.716524124145508,-0.1545812048134394,20864,83.08146746456623,-0.007000285797403194
1336320,45.0,1578,466.5,1,0,-138.1005744296848,0.0001,0.9322028458118439,0.004590042,0.2,0.029296875,29.58405303955078,-0.12140853476012126,20872,131.91275811195374,-0.006456161456299014
1336832,45.0,1462,461.0,1,0,-136.14829307575243,0.0001,0.9360006973147392,0.0023372122,0.2,0.014404296875,19.07600975036621,-0.11049898646888323,20880,186.09957203269005,-0.003934114101866726
1337344,45.0,1269,481.0,1,0,-137.82855489335955,0.0001,0.852400615811348,0.0022981418,0.2,0.015625,165.2314910888672,-0.16194015881046653,20888,439.48901975154877,-0.006990189234784339
1337856,45.0,1408,464.5,1,0,-134.8582280872506,0.0001,0.9274770691990852,0.003196623,0.2,0.02001953125,12.410149574279785,-0.1393094235972967,20896,136.5874038040638,-0.008492689194099512
1338368,45.0,1588,455.0,1,0,-136.97761964231498,0.0001,0.9121124520897865,0.0018910517,0.2,0.01904296875,69.47903442382812,-0.15172009426169097,20904,338.78440979123116,-0.005884186721232254
1338880,45.0,1526,442.5,1,0,-141.06262815835652,0.0001,0.9121317937970161,0.008987259,0.2,0.065673828125,10.874725341796875,-0.18999025324592367,20912,111.64405030757189,-0.009746080984768923
1339392,45.0,1208,452.5,1,0,-143.05386788476724,0.0001,0.957631342113018,0.0037828356,0.2,0.036865234375,15.40478801727295,-0.14180213562212884,20920,114.03685826063156,-0.006303815986029804
1339904,45.0,1531,462.5,1,0,-144.36971712804632,0.0001,0.9415824972093105,0.003341122,0.2,0.021484375,20.90371322631836,-0.13353582349373028,20928,87.64228690415621,-0.005344693439838011
1340416,45.0,1562,483.0,1,0,-145.4008247615141,0.0001,0.91916723549366,0.00186771,0.2,0.01806640625,14.328155517578125,-0.131059187639039,20936,94.92264636605978,-0.0054699677566532046
1340928,45.0,1510,496.5,1,0,-145.52131491759326,0.0001,0.9281686022877693,0.003653374,0.2,0.024658203125,11.123993873596191,-0.14032440521987155,20944,136.5248848721385,-0.007887785559432814
1341440,45.0,1381,499.5,1,0,-144.7651001978875,0.0001,0.9086257144808769,0.0015698957,0.2,0.0205078125,46.129573822021484,-0.11672138613357674,20952,323.56175047159195,-0.0048141205770662054
1341952,45.0,1614,496.0,1,0,-143.65929548773448,0.0001,0.8800901547074318,0.0020643459,0.2,0.012939453125,28.39032554626465,-0.15155728769605048,20960,435.55264618992805,-0.005152359924977645
1342464,45.0,1518,501.0,1,0,-146.17424365704414,0.0001,0.8533882945775986,0.0013828947,0.2,0.01025390625,43.843666076660156,-0.1309924516826868,20968,631.1788716316223,-0.0044364205132296775
1342976,45.0,1532,509.5,1,0,-144.90332743091975,0.0001,0.7858989238739014,0.0019213967,0.2,0.014404296875,40.405540466308594,-0.1313804225937929,20976,381.15772388875484,-0.0033693696714180987
1343488,45.0,1411,517.0,1,0,-143.54941505870318,0.0001,0.8724209815263748,0.0033413307,0.2,0.021240234375,51.86626434326172,-0.16240356920752674,20984,353.2865788638592,-0.0057997356525447685
1344000,45.0,1660,540.0,1,0,-140.88225707974752,0.0001,0.9575766436755657,0.002741681,0.2,0.019287109375,21.895265579223633,-0.12092392556951381,20992,126.47014366835356,-0.0050973553661606275
1344512,45.0,1539,541.5,1,0,-139.1794809795986,0.0001,0.9259978160262108,0.003772859,0.2,0.016357421875,11.446527481079102,-0.1217248041939456,21000,143.60953826457262,-0.004894635720120277
1345024,45.0,1379,514.0,1,0,-137.11784937969176,0.0001,0.9603831842541695,0.00517382,0.2,0.02880859375,14.706075668334961,-0.13932740496238694,21008,89.19900474697351,-0.008877432126610074
1345536,45.0,1507,529.5,1,0,-139.9105276366393,0.0001,0.927346907556057,0.0031839127,0.2,0.025390625,14.022336959838867,-0.1468804030737374,21016,149.35449592769146,-0.007823931751772761
1346048,45.0,1454,542.0,1,0,-138.61506526893703,0.0001,0.942366249859333,0.0027466079,0.2,0.021484375,43.18817901611328,-0.15099254820961505,21024,208.6030471622944,-0.005823345672979485
1346560,45.0,1552,555.5,1,0,-136.75850536844692,0.0001,0.9329738393425941,0.0028234837,0.2,0.02099609375,36.272396087646484,-0.13643841946031898,21032,225.19507703185081,-0.0067190639274485875
1347072,45.0,1436,573.0,1,0,-133.99827573873335,0.0001,0.947969950735569,0.0063547124,0.2,0.043212890625,20.29326057434082,-0.13285481336060911,21040,95.67855327576399,-0.007533135991252493
1347584,45.0,1218,571.5,1,0,-131.48734550332884,0.0001,0.9414992034435272,0.0044289944,0.2,0.0400390625,8.000327110290527,-0.1748888695728965,21048,96.88683268427849,-0.008923107219743542
1348096,45.0,1535,577.0,1,0,-130.3789438148588,0.0001,0.9121707007288933,0.0021785337,0.2,0.020751953125,83.63697814941406,-0.1155133236607071,21056,362.1046674847603,-0.004139517252042424
1348608,45.0,1586,555.5,1,0,-130.4477365297638,0.0001,0.9696517698466778,0.003092249,0.2,0.0322265625,10.41744613647461,-0.12910888003534637,21064,76.17664747685194,-0.007540549886471126
1349120,45.0,1489,560.5,1,0,-130.2643537826999,0.0001,0.898060992360115,0.0020775413,0.2,0.013916015625,178.59254455566406,-0.11355750102666207,21072,291.7554197758436,-0.004978293647582177
1349632,45.0,1481,585.5,1,0,-131.77169973571318,0.0001,0.9355890080332756,0.0029040105,0.2,0.0244140625,9.669535636901855,-0.15960401226766407,21080,105.25494126975536,-0.003978508448199136
1350144,45.0,1528,582.0,1,0,-127.86446633482818,0.0001,0.9397946670651436,0.0030593036,0.2,0.03466796875,16.556758880615234,-0.14249023463344201,21088,107.65291495621204,-0.007149556397052947
1350656,45.0,1090,573.5,1,0,-131.57991965368623,0.0001,0.8888423517346382,0.0039784387,0.2,0.02197265625,232.03048706054688,-0.1427689593983814,21096,645.5250754952431,-0.0059963932835671585
1351168,45.0,1397,571.5,1,0,-136.45504227535332,0.0001,0.8841874375939369,0.002498073,0.2,0.016845703125,76.8440933227539,-0.14693296264158562,21104,527.2559149265289,-0.006070915873351623
1351680,45.0,1609,541.5,1,0,-136.26495336313033,0.0001,0.926208034157753,0.0025185165,0.2,0.02685546875,11.718462944030762,-0.1597253780637402,21112,152.6683255583048,-0.006927350805199239
1352192,45.0,1527,541.5,1,0,-140.8086561274249,0.0001,0.8614218980073929,0.003620915,0.2,0.03955078125,142.3662567138672,-0.1529009147780016,21120,635.571335196495,-0.008167931104253512
1352704,45.0,1495,553.5,1,0,-141.63695451223757,0.0001,0.8988464549183846,0.0015927831,0.2,0.01416015625,56.09375,-0.1153829123795731,21128,262.67492976784706,-0.005347467551473528
1353216,45.0,1272,569.0,1,0,-139.51574277470354,0.0001,0.9317271783947945,0.003258294,0.2,0.04248046875,9.1810941696167,-0.13885736421798356,21136,142.83862103521824,-0.010875421663513407
1353728,45.0,1538,566.5,1,0,-139.70429894259667,0.0001,0.9244842678308487,0.0038791664,0.2,0.025390625,68.44058227539062,-0.14926531066885218,21144,180.69528004527092,-0.005228171197813936
1354240,45.0,1468,549.5,1,0,-137.96892783056012,0.0001,0.890760563313961,0.001930143,0.2,0.02099609375,78.4975814819336,-0.11864480932126753,21152,352.32256504893303,-0.005098530135001056
1354752,45.0,1474,549.0,1,0,-139.14227330900147,0.0001,0.9336789548397064,0.006775161,0.2,0.041259765625,13.832540512084961,-0.1652081627107691,21160,103.92453837394714,-0.008441644022241235
1355264,45.0,1569,549.0,1,0,-135.02053173826658,0.0001,0.903741754591465,0.0031579563,0.2,0.02783203125,47.158897399902344,-0.14829778752755374,21168,369.59132862091064,-0.006834432188043138
1355776,45.0,1157,564.0,1,0,-132.35723130230443,0.0001,0.9000228717923164,0.0049680183,0.2,0.0302734375,16.904586791992188,-0.13029677627491765,21176,438.5164552330971,-0.004366270652099047
1356288,45.0,1198,582.5,1,0,-131.33464898986858,0.0001,0.8880640342831612,0.0049172407,0.2,0.03369140625,25.871288299560547,-0.15499392221681774,21184,248.26756398379803,-0.00459569461963838
1356800,45.0,1551,573.5,1,0,-129.85014761487605,0.0001,0.9189548268914223,0.0027028974,0.2,0.0234375,32.64948654174805,-0.16650101682171226,21192,178.0396987348795,-0.003855419017781969
1357312,45.0,1539,562.0,1,0,-132.14227500205976,0.0001,0.9114567190408707,0.0018212707,0.2,0.01220703125,67.06327056884766,-0.12348045231192373,21200,414.11458575725555,-0.004346931011241395
1357824,45.0,1521,546.0,1,0,-134.35795194324223,0.0001,0.9342544600367546,0.0020154214,0.2,0.01708984375,10.685300827026367,-0.1237748977728188,21208,99.92863754928112,-0.004174901805527043
1358336,45.0,1273,552.0,1,0,-135.6835542966833,0.0001,0.9550846479833126,0.0077453046,0.2,0.046142578125,11.523701667785645,-0.1623270587879233,21216,73.98252460360527,-0.00787963550828863
1358848,45.0,1444,544.5,1,0,-136.81439411333645,0.0001,0.8853408098220825,0.0005014634,0.2,0.00927734375,47.35572052001953,-0.11823739636747632,21224,392.1121369153261,-0.0024507897105650045
1359360,45.0,1407,549.0,1,0,-135.41488784912508,0.0001,0.9466610178351402,0.005973798,0.2,0.048583984375,12.541069984436035,-0.16439652256667614,21232,140.9911938905716,-0.006917538616107777
1359872,45.0,1516,555.5,1,0,-134.42968617811334,0.0001,0.9302852153778076,0.004515034,0.2,0.035400390625,56.54275131225586,-0.16389889174024574,21240,174.78298273682594,-0.007701029091549572
1360384,45.0,1455,550.0,1,0,-131.5453485217644,0.0001,0.9266492426395416,0.0034631384,0.2,0.02978515625,30.885238647460938,-0.1367146031698212,21248,188.1857866048813,-0.00571858360490296
1360896,45.0,1471,544.0,1,0,-130.97799537628657,0.0001,0.9326712489128113,0.002794336,0.2,0.013916015625,21.563329696655273,-0.16862697200849652,21256,230.02678334712982,-0.0048594836953270715
1361408,45.0,1501,555.0,1,0,-132.75024754059268,0.0001,0.8401338756084442,0.0012638761,0.2,0.00830078125,50.892845153808594,-0.1447171399195213,21264,820.7140856385231,-0.0025283662253059447
1361920,45.0,1508,557.0,1,0,-129.9083068790077,0.0001,0.9409742504358292,0.004100587,0.2,0.02587890625,139.1379852294922,-0.13521983020473272,21272,232.05281019955873,-0.006441840756451711
1362432,45.0,1506,562.0,1,0,-126.99153972137486,0.0001,0.9284046441316605,0.0030280405,0.2,0.021484375,17.715803146362305,-0.12884799877065234,21280,118.53825454413891,-0.005200685831368901
1362944,45.0,1524,566.5,1,0,-126.60439681083662,0.0001,0.9450534470379353,0.0034414711,0.2,0.0185546875,9.961783409118652,-0.13115630162064917,21288,87.78445712476969,-0.0039061111529008485
1363456,45.0,1535,552.0,1,0,-125.83827057703864,0.0001,0.9227652698755264,0.0029502967,0.2,0.017822265625,81.20649719238281,-0.14154965127818286,21296,249.94369047880173,-0.006353665638016537
1363968,45.0,1438,554.5,1,0,-130.09481490383158,0.0001,0.8701696246862411,0.0033850833,0.2,0.02490234375,69.81742858886719,-0.1506427341955714,21304,659.2898047864437,-0.006791870851884596
1364480,45.0,1459,552.5,1,0,-133.61388462091563,0.0001,0.9550779759883881,0.007576956,0.2,0.04052734375,7.440701961517334,-0.1549356478790287,21312,106.99158648401499,-0.008395446402573725
1364992,45.0,1545,537.5,1,0,-135.57298601122574,0.0001,0.9239501059055328,0.004943177,0.2,0.036376953125,95.23654174804688,-0.14445645644445904,21320,239.91622887551785,-0.0057568466872908175
1365504,45.0,1548,538.5,1,0,-135.94978549489053,0.0001,0.8763805404305458,0.0015567136,0.2,0.008544921875,53.06496810913086,-0.12437724579649512,21328,454.64636051654816,-0.005831056332681328
1366016,45.0,1486,527.5,1,0,-133.64774863287107,0.0001,0.9105830118060112,0.001673186,0.2,0.009033203125,48.031028747558594,-0.11073720340209547,21336,326.6869967728853,-0.004502127900195774
1366528,45.0,1185,563.0,1,0,-134.2648054474243,0.0001,0.9526897259056568,0.004061655,0.2,0.019775390625,11.698370933532715,-0.13021915761055425,21344,97.93920828402042,-0.006490252751973458
1367040,45.0,1519,565.5,1,0,-131.9044394941465,0.0001,0.9420875422656536,0.002589813,0.2,0.0263671875,27.33997917175293,-0.15508491545915604,21352,174.97468835115433,-0.004865446855546907
1367552,45.0,1456,574.0,1,0,-129.59279366842705,0.0001,0.9510718956589699,0.0024804405,0.2,0.018798828125,17.38825035095215,-0.13055037223966792,21360,107.6404287070036,-0.005311281864123885
1368064,45.0,1493,604.5,1,0,-126.4889765209076,0.0001,0.9145025461912155,0.003399326,0.2,0.015869140625,19.688283920288086,-0.13459547053207643,21368,157.15187630057335,-0.004753825553052593
1368576,45.0,1441,594.5,1,0,-124.17494373642374,0.0001,0.8820089995861053,0.0035631196,0.2,0.02978515625,96.60357666015625,-0.1353814475296531,21376,548.4220435023308,-0.004474501836739364
1369088,45.0,1571,585.0,1,0,-123.36437205147463,0.0001,0.8978381529450417,0.0030033118,0.2,0.0302734375,34.804222106933594,-0.14840889105107635,21384,259.5644543170929,-0.008347331946424674
1369600,45.0,1510,603.5,1,0,-124.00900755650596,0.0001,0.913842499256134,0.0016048171,0.2,0.015869140625,106.48143005371094,-0.1503271644760389,21392,395.400370657444,-0.004536274973361287
1370112,45.0,1444,611.0,1,0,-123.75909424138489,0.0001,0.9109026864171028,0.006004872,0.2,0.03857421875,20.392122268676758,-0.1726855195593089,21400,240.14289519190788,-0.008912722278182628
1370624,45.0,1536,603.5,1,0,-123.58610274631995,0.0001,0.9337937533855438,0.0016991971,0.2,0.012939453125,33.13452911376953,-0.11118754648487084,21408,182.5314840376377,-0.004394208699523006
1371136,45.0,1251,569.5,1,0,-125.62571554807481,0.0001,0.9535670466721058,0.004499063,0.2,0.028564453125,20.747358322143555,-0.12287596584064886,21416,130.3176920413971,-0.007316428062040359
1371648,45.0,1521,566.0,1,0,-127.83345735234907,0.0001,0.9369595423340797,0.0034945754,0.2,0.029296875,10.50275707244873,-0.12646527355536819,21424,113.65609449148178,-0.00749475966222235
1372160,45.0,1392,568.0,1,0,-128.29983531553066,0.0001,0.9643668420612812,0.0055642575,0.2,0.0380859375,22.5062313079834,-0.15962745869182982,21432,102.29434411227703,-0.006263287730689626
1372672,45.0,1431,560.5,1,0,-129.1884328218014,0.0001,0.934555821120739,0.003836748,0.2,0.020263671875,29.347469329833984,-0.14914624893572181,21440,105.59130872040987,-0.004986566324078012
1373184,45.0,1455,559.5,1,0,-125.56719689298305,0.0001,0.9308337494730949,0.0033513275,0.2,0.025634765625,20.7479305267334,-0.1448581592994742,21448,192.55567336082458,-0.006689791152894031
1373696,45.0,1471,566.0,1,0,-126.0959433412773,0.0001,0.8989618122577667,0.0035619908,0.2,0.02587890625,166.7098846435547,-0.14729557230020873,21456,511.0145515501499,-0.00492785365349846
1374208,45.0,1176,554.0,1,0,-125.0556520819536,0.0001,0.9427493624389172,0.0019536417,0.2,0.009765625,12.127742767333984,-0.13857516020652838,21464,105.84445357322693,-0.003864616486680461
1374720,45.0,1520,546.5,1,0,-122.95254828589387,0.0001,0.937154158949852,0.0062353737,0.2,0.031005859375,20.445240020751953,-0.134671751933638,21472,157.60122221708298,-0.006985127976804506
1375232,45.0,1558,542.0,1,0,-123.7866379413323,0.0001,0.9536071829497814,0.0027727548,0.2,0.0263671875,18.348451614379883,-0.12041268419125117,21480,131.78228048980236,-0.005977797420200659
1375744,45.0,1530,543.5,1,0,-126.09994437718181,0.0001,0.9143694639205933,0.0029507605,0.2,0.01708984375,76.3161392211914,-0.10826714697759598,21488,328.0344858765602,-0.006048757044482045
