mean/gen/train/n_updates,mean/disc/disc_proportion_expert_true,mean/disc/disc_acc_expert,mean/gen/train/policy_gradient_loss,mean/gen/train/approx_kl,mean/gen/train/value_loss,mean/gen/time/total_timesteps,mean/gen/train/learning_rate,mean/disc/disc_acc,mean/gen/train/explained_variance,mean/gen/train/clip_fraction,mean/disc/disc_acc_gen,mean/gen/time/iterations,mean/disc/disc_proportion_expert_pred,mean/disc/n_generated,mean/disc/global_step,mean/gen/train/loss,mean/gen/train/clip_range,mean/disc/disc_loss,mean/gen/time/time_elapsed,mean/gen/train/entropy_loss,mean/gen/rollout/ep_rew_mean,mean/gen/time/fps,mean/gen/rollout/ep_len_mean,mean/disc/n_expert,mean/disc/disc_entropy,mean/gen/rollout/ep_rew_wrapped_mean
18168.0,0.5,0.65625,-0.00361449908814393,0.0028930609114468098,579.2161770612001,1162752.0,0.0001,0.791015625,0.745630145072937,0.011474609375,0.92578125,1.0,0.365234375,256.0,2271.0,97.67144775390625,0.2,0.43064600229263306,0.0,-0.026296132039419717,-193.5,2284.0,45.0,256.0,0.3741045594215393,-161.2551061880216
18176.0,0.5,0.63671875,-0.005448114263344905,0.0020954152569174767,280.88503183797,1163264.0,0.0001,0.798828125,0.8139317333698273,0.009521484375,0.9609375,1.0,0.337890625,256.0,2272.0,34.1980094909668,0.2,0.4120871424674988,0.0,-0.026667671452145214,-182.5,2410.0,45.0,256.0,0.40350794792175293,-164.4937868674472
18184.0,0.5,0.69140625,-0.006550757465447532,0.0018427412724122405,689.7156868353486,1163776.0,0.0001,0.818359375,0.7387802004814148,0.01611328125,0.9453125,1.0,0.373046875,256.0,2273.0,81.05955505371094,0.2,0.3606311082839966,0.0,-0.0370143230700819,-217.0,2348.0,45.0,256.0,0.37892475724220276,-167.21242285504937
18192.0,0.5,0.66796875,-0.004120975951082073,0.0009426645701751113,98.74712097784504,1164288.0,0.0001,0.8203125,0.7853986024856567,0.00732421875,0.97265625,1.0,0.34765625,256.0,2274.0,0.8550555109977722,0.2,0.3970871567726135,0.0,-0.013087112596195993,-217.0,2679.0,45.0,256.0,0.4232081472873688,-168.9673359983787
18200.0,0.5,0.60546875,0.005244714153377572,0.020229075103998184,198.3276748410426,1164800.0,0.0001,0.7890625,0.8997933566570282,0.014892578125,0.97265625,1.0,0.31640625,256.0,2275.0,2.3629887104034424,0.2,0.42977452278137207,0.0,-0.01898603663164522,-217.0,2506.0,45.0,256.0,0.4347279667854309,-166.86942307733
18208.0,0.5,0.62109375,-0.00548597796841932,0.0072967661544680595,79.75450276583433,1165312.0,0.0001,0.810546875,0.8454020768404007,0.009765625,1.0,1.0,0.310546875,256.0,2276.0,1.429829716682434,0.2,0.4041638970375061,0.0,-0.008809047612942322,-216.5,2756.0,45.0,256.0,0.43739748001098633,-165.45585955798626
18216.0,0.5,0.6796875,-0.0016103196394396946,0.0031320201233029366,67.591703226557,1165824.0,0.0001,0.837890625,0.7215317487716675,0.005859375,0.99609375,1.0,0.341796875,256.0,2277.0,0.5051373839378357,0.2,0.3722139894962311,0.0,-0.007498875173837405,-226.5,2676.0,45.0,256.0,0.42961204051971436,-163.35686276633294
18224.0,0.5,0.69140625,-0.0017546647432027385,0.0006028446368873119,222.58614678680897,1166336.0,0.0001,0.802734375,0.8563987761735916,0.005859375,0.9140625,1.0,0.388671875,256.0,2278.0,103.35111999511719,0.2,0.4221981465816498,0.0,-0.010397971966398245,-220.5,2287.0,45.0,256.0,0.36955946683883667,-159.72372044567018
18232.0,0.5,0.70703125,-0.0065277854264422785,0.008284629322588444,52.75497205322608,1166848.0,0.0001,0.818359375,0.9136718064546585,0.012939453125,0.9296875,1.0,0.388671875,256.0,2279.0,4.765997886657715,0.2,0.4075877070426941,0.0,-0.02160282556792481,-239.0,2381.0,45.0,256.0,0.3925502598285675,-156.40262341201304
18240.0,0.5,0.609375,-0.0029421407598420046,0.0023849166464060545,71.35146491625346,1167360.0,0.0001,0.775390625,0.7410076260566711,0.0029296875,0.94140625,1.0,0.333984375,256.0,2280.0,10.800721168518066,0.2,0.4530576467514038,0.0,-0.010448544653286262,-280.5,2363.0,45.0,256.0,0.43094807863235474,-152.96220609426499
18248.0,0.5,0.6484375,-0.0036587962067642366,0.003229680471122265,121.80924956686795,1167872.0,0.0001,0.787109375,0.8356081694364548,0.0068359375,0.92578125,1.0,0.361328125,256.0,2281.0,28.58510971069336,0.2,0.44228145480155945,0.0,-0.018391975374782987,-250.0,2535.0,45.0,256.0,0.41817593574523926,-146.6242762467265
18256.0,0.5,0.63671875,-0.0016250927401415538,0.011169958859682083,41.829745006980374,1168384.0,0.0001,0.798828125,0.9241383373737335,0.008544921875,0.9609375,1.0,0.337890625,256.0,2282.0,1.509067416191101,0.2,0.41929689049720764,0.0,-0.010737875011315623,-250.0,2541.0,45.0,256.0,0.40403497219085693,-142.16331840224564
18264.0,0.5,0.63671875,-0.005580409764661454,0.004529973957687616,83.63313994556665,1168896.0,0.0001,0.80859375,0.9349288195371628,0.006591796875,0.98046875,1.0,0.328125,256.0,2283.0,12.269989967346191,0.2,0.39399075508117676,0.0,-0.00922277816206929,-250.0,2593.0,45.0,256.0,0.4116153120994568,-139.0942691201344
18272.0,0.5,0.65234375,0.0019602481625042856,0.022328319028019905,164.85366832558066,1169408.0,0.0001,0.822265625,0.8874493390321732,0.0068359375,0.9921875,1.0,0.330078125,256.0,2284.0,17.398624420166016,0.2,0.3956172466278076,0.0,-0.013101451876025294,-253.5,2528.0,45.0,256.0,0.4301892817020416,-140.20571207590402
18280.0,0.5,0.625,-0.002989842469105497,0.0008615987608209252,28.10277938179206,1169920.0,0.0001,0.8046875,0.7956573665142059,0.00341796875,0.984375,1.0,0.3203125,256.0,2285.0,0.08939465880393982,0.2,0.4374644458293915,0.0,-0.003910590944798287,-278.0,2648.0,45.0,256.0,0.4406045079231262,-142.5050353332609
18288.0,0.5,0.66796875,-0.0023721466864117247,0.005285653285682201,239.18830892257392,1170432.0,0.0001,0.830078125,0.8723084926605225,0.005615234375,0.9921875,1.0,0.337890625,256.0,2286.0,13.692090034484863,0.2,0.3738466799259186,0.0,-0.009813593985143143,-268.0,2613.0,45.0,256.0,0.413515567779541,-142.46712774023413
18296.0,0.5,0.71875,-0.0025074426375795156,0.0014578679110854864,14.916182728717104,1170944.0,0.0001,0.83203125,0.9537887685000896,0.00439453125,0.9453125,1.0,0.38671875,256.0,2287.0,0.7328926920890808,0.2,0.3721926212310791,0.0,-0.0093144977005295,-275.5,2407.0,45.0,256.0,0.39404621720314026,-144.44880904853343
18304.0,0.5,0.6640625,0.00047097308015509043,0.014059081673622131,61.091947064123815,1171456.0,0.0001,0.814453125,0.933957539498806,0.012451171875,0.96484375,1.0,0.349609375,256.0,2288.0,31.632064819335938,0.2,0.3958528935909271,0.0,-0.014460403390359033,-283.0,2221.0,45.0,256.0,0.41249319911003113,-146.20358358889817
18312.0,0.5,0.65625,-0.0022417122963815928,0.0019120849901810288,29.49218456132803,1171968.0,0.0001,0.791015625,0.8688943237066269,0.003662109375,0.92578125,1.0,0.365234375,256.0,2289.0,0.4977400600910187,0.2,0.42460161447525024,0.0,-0.0077913433653122866,-283.0,2658.0,45.0,256.0,0.40814512968063354,-147.44246147736908
18320.0,0.5,0.6640625,-0.006161092329421081,0.0018814062932506204,134.28191565722227,1172480.0,0.0001,0.791015625,0.8829810097813606,0.00927734375,0.91796875,1.0,0.373046875,256.0,2290.0,10.838127136230469,0.2,0.43582814931869507,0.0,-0.022235839321467665,-261.5,1698.0,45.0,256.0,0.3841482996940613,-148.95749409914018
18328.0,0.5,0.6875,-0.0061976928991498426,0.00888267531991005,540.6669172458351,1172992.0,0.0001,0.814453125,0.8057492971420288,0.01025390625,0.94140625,1.0,0.373046875,256.0,2291.0,16.577274322509766,0.2,0.41415631771087646,0.0,-0.02047926619690088,-255.5,2378.0,45.0,256.0,0.37760642170906067,-149.8987228479609
18336.0,0.5,0.6875,-0.005575016137299826,0.0039068530313670635,125.97920956090093,1173504.0,0.0001,0.833984375,0.9162117540836334,0.010986328125,0.98046875,1.0,0.353515625,256.0,2292.0,37.98326110839844,0.2,0.3645715117454529,0.0,-0.016586070509134743,-255.0,2513.0,45.0,256.0,0.3951789438724518,-151.9888346004486
18344.0,0.5,0.66015625,-0.0028399568418535637,0.00358603335916996,25.557513881707564,1174016.0,0.0001,0.8203125,0.8802074119448662,0.006103515625,0.98046875,1.0,0.33984375,256.0,2293.0,0.6755151748657227,0.2,0.42361387610435486,0.0,-0.008482427551172123,-251.5,2663.0,45.0,256.0,0.4252036213874817,-150.6030147883296
18352.0,0.5,0.6640625,-0.005404767591244308,0.011195394210517406,64.00305849919096,1174528.0,0.0001,0.814453125,0.8280238211154938,0.010986328125,0.96484375,1.0,0.349609375,256.0,2294.0,0.42829668521881104,0.2,0.4111348092556,0.0,-0.009916239480986633,-223.0,2725.0,45.0,256.0,0.43127909302711487,-148.7730569843948
18360.0,0.5,0.734375,-0.0027605539571595727,0.0018794870702549815,247.9250642489642,1175040.0,0.0001,0.857421875,0.8615177571773529,0.00830078125,0.98046875,1.0,0.376953125,256.0,2295.0,2.1621994972229004,0.2,0.3368632197380066,0.0,-0.013607093364157663,-217.5,2455.0,45.0,256.0,0.3799038231372833,-150.52126600444316
18368.0,0.5,0.66796875,-0.0007543784086010419,0.006304431706666946,63.325455816462636,1175552.0,0.0001,0.80078125,0.9126403331756592,0.008544921875,0.93359375,1.0,0.3671875,256.0,2296.0,0.8706323504447937,0.2,0.43501216173171997,0.0,-0.014834993243681538,-202.5,2205.0,45.0,256.0,0.38799557089805603,-149.82601057343186
18376.0,0.5,0.64453125,-0.004563216378301149,0.015198090113699436,238.7695179414004,1176064.0,0.0001,0.79296875,0.8687553405761719,0.013916015625,0.94140625,1.0,0.3515625,256.0,2297.0,16.875516891479492,0.2,0.4118499755859375,0.0,-0.016553530407037442,-175.0,2460.0,45.0,256.0,0.404890239238739,-152.8136586880684
18384.0,0.5,0.69921875,-0.005720988567190943,0.000936162075959146,116.28871286660433,1176576.0,0.0001,0.83203125,0.854366734623909,0.009521484375,0.96484375,1.0,0.3671875,256.0,2298.0,16.652921676635742,0.2,0.3669561743736267,0.0,-0.013830011879718995,-160.0,2440.0,45.0,256.0,0.39099639654159546,-156.92214652597903
18392.0,0.5,0.6953125,-0.0031299590427806834,0.0011889324523508549,397.1237323191017,1177088.0,0.0001,0.814453125,0.8439014852046967,0.0107421875,0.93359375,1.0,0.380859375,256.0,2299.0,485.588623046875,0.2,0.39471447467803955,0.0,-0.022299006284498546,-183.0,2436.0,45.0,256.0,0.3951440155506134,-159.15641577251256
18400.0,0.5,0.6484375,-0.004133398832891544,0.0011670117964968085,362.73600636422634,1177600.0,0.0001,0.791015625,0.789297953248024,0.00830078125,0.93359375,1.0,0.357421875,256.0,2300.0,22.941650390625,0.2,0.42836689949035645,0.0,-0.021670030799555207,-165.5,1812.0,45.0,256.0,0.4086506962776184,-161.5731062747538
18408.0,0.5,0.67578125,-0.0056379777161055245,0.0014407456619665027,644.2916262745857,1178112.0,0.0001,0.7890625,0.7656897753477097,0.01123046875,0.90234375,1.0,0.38671875,256.0,2301.0,358.0699768066406,0.2,0.44626539945602417,0.0,-0.03081375139913689,-142.5,2228.0,45.0,256.0,0.3844790756702423,-160.8196580518782
18416.0,0.5,0.62890625,-0.001970017967323656,0.0008645086782053113,35.3336271194421,1178624.0,0.0001,0.814453125,0.8618007451295853,0.0029296875,1.0,1.0,0.314453125,256.0,2302.0,0.7222908139228821,0.2,0.40442782640457153,0.0,-0.0054653079410371674,-142.5,2772.0,45.0,256.0,0.44425851106643677,-164.762860269621
18424.0,0.5,0.6953125,0.009456218118430115,0.006331748329102993,19.831218590745266,1179136.0,0.0001,0.84375,0.8603704422712326,0.012451171875,0.9921875,1.0,0.3515625,256.0,2303.0,0.0664881244301796,0.2,0.36544373631477356,0.0,-0.006874528314199324,-171.0,2777.0,45.0,256.0,0.42956534028053284,-165.6197873250395
18432.0,0.5,0.66796875,-0.002199332979216706,0.0014909966848790646,93.19078167714179,1179648.0,0.0001,0.81640625,0.8808355033397675,0.004638671875,0.96484375,1.0,0.3515625,256.0,2304.0,5.758278846740723,0.2,0.38406822085380554,0.0,-0.006801527179717937,-176.5,2583.0,45.0,256.0,0.40048304200172424,-163.2080839639157
18440.0,0.5,0.6953125,-0.005119243076478597,0.0028023486956954002,48.86485026963055,1180160.0,0.0001,0.814453125,0.9456534497439861,0.007080078125,0.93359375,1.0,0.380859375,256.0,2305.0,3.923398733139038,0.2,0.3966657817363739,0.0,-0.017683730472555226,-185.0,2192.0,45.0,256.0,0.3878311216831207,-161.23341167919338
18448.0,0.5,0.64453125,-0.005513617855285702,0.0012238870840519667,148.30612004175782,1180672.0,0.0001,0.78515625,0.8502120226621628,0.01123046875,0.92578125,1.0,0.359375,256.0,2306.0,23.341064453125,0.2,0.42328745126724243,0.0,-0.016429743252899698,-180.5,2369.0,45.0,256.0,0.40611499547958374,-159.28837459012865
18456.0,0.5,0.72265625,-0.0029049749246041756,0.0023416748736053705,25.272244594874792,1181184.0,0.0001,0.833984375,0.9413571767508984,0.006103515625,0.9453125,1.0,0.388671875,256.0,2307.0,4.416158676147461,0.2,0.3638322055339813,0.0,-0.005606218515112005,-198.0,2573.0,45.0,256.0,0.41254469752311707,-157.0232308191061
18464.0,0.5,0.6953125,-0.003005013983056415,0.0014567438047379255,116.54502962343395,1181696.0,0.0001,0.80078125,0.9309680387377739,0.0087890625,0.90625,1.0,0.39453125,256.0,2308.0,6.389265060424805,0.2,0.41588911414146423,0.0,-0.015351582811007347,-132.5,2371.0,45.0,256.0,0.3939303755760193,-155.79972728230058
18472.0,0.5,0.66796875,-0.0010827806399902329,0.0015821326524019241,81.96377077326179,1182208.0,0.0001,0.82421875,0.8304624110460281,0.002685546875,0.98046875,1.0,0.34375,256.0,2309.0,2.8153512477874756,0.2,0.3802565038204193,0.0,-0.0075789462039210775,-186.5,2618.0,45.0,256.0,0.42489975690841675,-154.57880572974682
18480.0,0.5,0.63671875,-0.004239553883053304,0.0031055626459419727,61.41358485851788,1182720.0,0.0001,0.80859375,0.9370660036802292,0.00732421875,0.98046875,1.0,0.328125,256.0,2310.0,20.647817611694336,0.2,0.39930006861686707,0.0,-0.009104282995195945,-193.5,2696.0,45.0,256.0,0.41959381103515625,-148.64460106402635
18488.0,0.5,0.60546875,-0.004321623360738158,0.0035224556922912598,13.099938149018271,1183232.0,0.0001,0.802734375,0.916272297501564,0.005126953125,1.0,1.0,0.302734375,256.0,2311.0,0.5672258734703064,0.2,0.4227132201194763,0.0,-0.003208457187426461,-193.5,2846.0,45.0,256.0,0.44274917244911194,-148.02430939309298
18496.0,0.5,0.67578125,-0.0045856866126996465,0.0030772630125284195,79.42450166353956,1183744.0,0.0001,0.83203125,0.9071594253182411,0.007568359375,0.98828125,1.0,0.34375,256.0,2312.0,0.30442896485328674,0.2,0.3776802718639374,0.0,-0.01224004609876772,-196.0,2726.0,45.0,256.0,0.42991316318511963,-147.5167128445953
18504.0,0.5,0.7265625,-0.0007276980068127159,0.0004554742481559515,43.07278266045614,1184256.0,0.0001,0.84375,0.9344784617424011,0.002197265625,0.9609375,1.0,0.3828125,256.0,2313.0,0.20021919906139374,0.2,0.36181050539016724,0.0,-0.006829822357076409,-188.5,2552.0,45.0,256.0,0.37916678190231323,-149.2330894961208
18512.0,0.5,0.6484375,-0.002457944858178962,0.0011055581271648407,22.3136912942864,1184768.0,0.0001,0.796875,0.9410296976566315,0.00439453125,0.9453125,1.0,0.3515625,256.0,2314.0,0.8274133205413818,0.2,0.4162858724594116,0.0,-0.009142777107967959,-186.5,2319.0,45.0,256.0,0.4133177399635315,-151.21834598202258
18520.0,0.5,0.65234375,-0.0029063107449474046,0.0029297154396772385,47.52070827735588,1185280.0,0.0001,0.806640625,0.8797406107187271,0.005859375,0.9609375,1.0,0.345703125,256.0,2315.0,5.221765041351318,0.2,0.38930055499076843,0.0,-0.009656404945104669,-212.5,2493.0,45.0,256.0,0.40514159202575684,-148.78675180513412
18528.0,0.5,0.69921875,-0.0017516415609861724,0.0002522511640563607,908.2072860784829,1185792.0,0.0001,0.810546875,0.8050500303506851,0.0029296875,0.921875,1.0,0.388671875,256.0,2316.0,370.7796630859375,0.2,0.40916579961776733,0.0,-0.009597409583292915,-190.5,2306.0,45.0,256.0,0.3713885545730591,-146.12697420977057
18536.0,0.5,0.66015625,0.0027627577728708275,0.008129848167300224,149.2416112460196,1186304.0,0.0001,0.796875,0.8585196435451508,0.009765625,0.93359375,1.0,0.36328125,256.0,2317.0,3.9956300258636475,0.2,0.4076494574546814,0.0,-0.01564143776688809,-199.5,2109.0,45.0,256.0,0.38142943382263184,-148.49127814933658
18544.0,0.5,0.7265625,-0.0003374821571924258,0.0002628851216286421,48.756084912631195,1186816.0,0.0001,0.84765625,0.9210316315293312,0.002197265625,0.96875,1.0,0.37890625,256.0,2318.0,0.04865159094333649,0.2,0.3536253571510315,0.0,-0.0058984667141004365,-183.5,2660.0,45.0,256.0,0.40168145298957825,-146.35655539769678
18552.0,0.5,0.62890625,-0.004760967371112201,0.0022879070602357388,42.7944440045394,1187328.0,0.0001,0.798828125,0.9210775420069695,0.0107421875,0.96875,1.0,0.330078125,256.0,2319.0,7.134235382080078,0.2,0.4065415859222412,0.0,-0.012759955740932583,-169.5,2648.0,45.0,256.0,0.4091222882270813,-146.76442963112146
18560.0,0.5,0.63671875,-0.0002542002985137515,0.009585225023329258,20.02035890534171,1187840.0,0.0001,0.818359375,0.8736075460910797,0.00341796875,1.0,1.0,0.318359375,256.0,2320.0,0.08968641608953476,0.2,0.3978152573108673,0.0,-0.003996932414864318,-169.5,2850.0,45.0,256.0,0.44192904233932495,-145.43701215919108
18568.0,0.5,0.640625,-0.0036302303269621916,0.01713027060031891,42.81931730630458,1188352.0,0.0001,0.81640625,0.9032115936279297,0.01171875,0.9921875,1.0,0.32421875,256.0,2321.0,2.066551923751831,0.2,0.4089643955230713,0.0,-0.010379713718435823,-154.0,2741.0,45.0,256.0,0.43865156173706055,-145.89794037338345
18576.0,0.5,0.6171875,-0.0019358718864168623,0.0009381273994222283,48.943591439165175,1188864.0,0.0001,0.779296875,0.9479678384959698,0.00439453125,0.94140625,1.0,0.337890625,256.0,2322.0,3.362112522125244,0.2,0.41175755858421326,0.0,-0.007128710075136269,-153.5,2133.0,45.0,256.0,0.36587345600128174,-144.27599234249442
18584.0,0.5,0.6953125,-0.005008104018997983,0.005371680483222008,44.036981528275646,1189376.0,0.0001,0.822265625,0.9396430999040604,0.00830078125,0.94921875,1.0,0.373046875,256.0,2323.0,2.2615861892700195,0.2,0.4006127715110779,0.0,-0.010173071606402573,-162.5,2466.0,45.0,256.0,0.3994136452674866,-147.3516093955189
18592.0,0.5,0.66796875,-0.00040150571294361725,0.0015724966069683433,66.49565201066434,1189888.0,0.0001,0.8125,0.8447337597608566,0.00830078125,0.95703125,1.0,0.35546875,256.0,2324.0,20.72161293029785,0.2,0.3877456486225128,0.0,-0.012632844318318348,-121.0,2400.0,45.0,256.0,0.38139015436172485,-151.20752469297497
18600.0,0.5,0.71875,-0.002915879085776396,0.0028220266103744507,62.11257323343307,1190400.0,0.0001,0.818359375,0.9325280785560608,0.005615234375,0.91796875,1.0,0.400390625,256.0,2325.0,6.976770877838135,0.2,0.38484877347946167,0.0,-0.014757807374763843,-156.0,2274.0,45.0,256.0,0.3643515110015869,-151.66745774779469
18608.0,0.5,0.65234375,-0.0010293681880284566,0.0011611779918894172,96.70311546162702,1190912.0,0.0001,0.81640625,0.9169010743498802,0.002685546875,0.98046875,1.0,0.3359375,256.0,2326.0,1.7301146984100342,0.2,0.3970537781715393,0.0,-0.012732473156773949,-171.0,2444.0,45.0,256.0,0.41545557975769043,-150.19023153003306
18616.0,0.5,0.6875,-0.0022033508103049826,0.0023629835341125727,50.42036257684231,1191424.0,0.0001,0.830078125,0.9402140639722347,0.00439453125,0.97265625,1.0,0.357421875,256.0,2327.0,10.991448402404785,0.2,0.36913353204727173,0.0,-0.009247600484627583,-163.5,2493.0,45.0,256.0,0.39671728014945984,-152.7959655692801
18624.0,0.5,0.671875,-0.002433286343148211,0.008244704455137253,18.910896777524613,1191936.0,0.0001,0.830078125,0.9244691878557205,0.010498046875,0.98828125,1.0,0.341796875,256.0,2328.0,1.0343002080917358,0.2,0.37868088483810425,0.0,-0.008276890744042475,-163.5,2749.0,45.0,256.0,0.4256768524646759,-152.7138377192989
18632.0,0.5,0.6484375,-0.0035505560681485804,0.0010820399038493633,4.578258653869852,1192448.0,0.0001,0.822265625,0.9650069698691368,0.003662109375,0.99609375,1.0,0.326171875,256.0,2329.0,0.03692227602005005,0.2,0.40385204553604126,0.0,-0.0018202801857114537,-163.5,2098.0,45.0,256.0,0.4441962242126465,-151.69353553596883
18640.0,0.5,0.68359375,-0.0016932868384174071,0.0015411337371915579,13.26050491296337,1192960.0,0.0001,0.83984375,0.9767035208642483,0.00390625,0.99609375,1.0,0.34375,256.0,2330.0,0.7494924664497375,0.2,0.37887999415397644,0.0,-0.005378397095455512,-191.5,2662.0,45.0,256.0,0.4239858388900757,-151.71418541107326
18648.0,0.5,0.6640625,-0.0019568270217860118,0.003649389138445258,12.283696777420118,1193472.0,0.0001,0.806640625,0.9662518948316574,0.00537109375,0.94921875,1.0,0.357421875,256.0,2331.0,0.04872549697756767,0.2,0.4043944180011749,0.0,-0.007401410259689101,-217.0,2343.0,45.0,256.0,0.38947322964668274,-151.00014942985027
18656.0,0.5,0.66015625,-0.0014436375431614579,0.0009488423820585012,25.247638232889585,1193984.0,0.0001,0.8203125,0.9592799544334412,0.005859375,0.98046875,1.0,0.33984375,256.0,2332.0,4.012160301208496,0.2,0.3795267641544342,0.0,-0.008120899320942954,-215.0,2649.0,45.0,256.0,0.4115864634513855,-147.9466393413767
18664.0,0.5,0.6953125,-0.0046780568391113775,0.027484692633152008,19.639009978272952,1194496.0,0.0001,0.826171875,0.9291073083877563,0.0087890625,0.95703125,1.0,0.369140625,256.0,2333.0,0.19132140278816223,0.2,0.3792123794555664,0.0,-0.00857267611718271,-258.5,2584.0,45.0,256.0,0.38814860582351685,-146.82439478509127
18672.0,0.5,0.69921875,-0.004176917185759521,0.001980808097869158,117.39365846849978,1195008.0,0.0001,0.80859375,0.9199142456054688,0.010009765625,0.91796875,1.0,0.390625,256.0,2334.0,19.40582847595215,0.2,0.39071860909461975,0.0,-0.015746295097216034,-215.5,2126.0,45.0,256.0,0.3742755651473999,-146.15621770773083
18680.0,0.5,0.6640625,0.015425069970660843,0.030665449798107147,28.54884449101519,1195520.0,0.0001,0.82421875,0.9585985355079174,0.01025390625,0.984375,1.0,0.33984375,256.0,2335.0,0.581524670124054,0.2,0.376141756772995,0.0,-0.008950224836169696,-208.5,2626.0,45.0,256.0,0.3985474705696106,-146.6101386469975
18688.0,0.5,0.64453125,-0.004113743190828245,0.009662201628088951,96.29114625230432,1196032.0,0.0001,0.80078125,0.9234338104724884,0.01220703125,0.95703125,1.0,0.34375,256.0,2336.0,10.048396110534668,0.2,0.4164699614048004,0.0,-0.018096691298865153,-213.0,2364.0,45.0,256.0,0.37835365533828735,-146.73063133232296
18696.0,0.5,0.6640625,-0.002371693350141868,0.0015826888848096132,53.53443405311555,1196544.0,0.0001,0.826171875,0.8803704604506493,0.004150390625,0.98828125,1.0,0.337890625,256.0,2337.0,6.9289350509643555,0.2,0.3819114565849304,0.0,-0.009492800568352777,-192.0,2562.0,45.0,256.0,0.40173405408859253,-149.96963083274662
18704.0,0.5,0.6484375,-0.0035401858372097195,0.001056990004144609,17.099120142578613,1197056.0,0.0001,0.8203125,0.9431973919272423,0.00537109375,0.9921875,1.0,0.328125,256.0,2338.0,6.692926406860352,0.2,0.4052272439002991,0.0,-0.004895073834660479,-189.5,2855.0,45.0,256.0,0.42502015829086304,-151.99934664182365
18712.0,0.5,0.66015625,-0.001979664826649241,0.00046590110287070274,21.853191976319067,1197568.0,0.0001,0.826171875,0.9508842304348946,0.003173828125,0.9921875,1.0,0.333984375,256.0,2339.0,22.09888458251953,0.2,0.379577100276947,0.0,-0.007267048813986321,-188.5,2542.0,45.0,256.0,0.3882300853729248,-153.5965851662308
18720.0,0.5,0.640625,-0.005365575816540513,0.0031317572575062513,31.420589540153742,1198080.0,0.0001,0.765625,0.9565689750015736,0.010986328125,0.890625,1.0,0.375,256.0,2340.0,0.273286372423172,0.2,0.44807717204093933,0.0,-0.0085041038185949,-155.5,2082.0,45.0,256.0,0.3805916905403137,-153.92063727140427
18728.0,0.5,0.6875,-0.001758162199621438,0.003057686146348715,15.277422407234553,1198592.0,0.0001,0.830078125,0.9679168984293938,0.007080078125,0.97265625,1.0,0.357421875,256.0,2341.0,0.1939372718334198,0.2,0.35603946447372437,0.0,-0.007782507617960732,-167.0,2619.0,45.0,256.0,0.37451955676078796,-155.88407630980015
18736.0,0.5,0.63671875,-0.0011905542519343726,0.0005093940999358892,23.502661349484697,1199104.0,0.0001,0.80859375,0.9352043494582176,0.001708984375,0.98046875,1.0,0.328125,256.0,2342.0,0.22163110971450806,0.2,0.3984054923057556,0.0,-0.004458866785739701,-188.0,2658.0,45.0,256.0,0.41822579503059387,-155.49718179389833
18744.0,0.5,0.671875,-0.006623225996008841,0.011381922289729118,59.67941663041711,1199616.0,0.0001,0.802734375,0.9249457716941833,0.017333984375,0.93359375,1.0,0.369140625,256.0,2343.0,7.9529924392700195,0.2,0.40890422463417053,0.0,-0.019922136806641788,-197.5,2104.0,45.0,256.0,0.3629699945449829,-155.89330595709384
18752.0,0.5,0.65625,-0.002064816500933375,0.0017827512929216027,92.5106637980789,1200128.0,0.0001,0.8125,0.864221066236496,0.009033203125,0.96875,1.0,0.34375,256.0,2344.0,12.295916557312012,0.2,0.4024978578090668,0.0,-0.009284494719963732,-203.0,2348.0,45.0,256.0,0.4051370620727539,-153.66021615032108
18760.0,0.5,0.68359375,-0.0030929885324439965,0.005377409979701042,42.716241432819515,1200640.0,0.0001,0.822265625,0.9562185443937778,0.009765625,0.9609375,1.0,0.361328125,256.0,2345.0,1.309706449508667,0.2,0.3639385998249054,0.0,-0.014171382032174051,-208.5,2503.0,45.0,256.0,0.39031702280044556,-153.49890193354338
18768.0,0.5,0.64453125,-0.003252046284615062,0.0052236877381801605,91.3920496427454,1201152.0,0.0001,0.8125,0.8631043285131454,0.00830078125,0.98046875,1.0,0.33203125,256.0,2346.0,61.446048736572266,0.2,0.4068893492221832,0.0,-0.011875960520882245,-185.5,2512.0,45.0,256.0,0.4360106587409973,-151.32128384783863
18776.0,0.5,0.6640625,-0.003204701481081429,0.015434942208230495,25.788020520703867,1201664.0,0.0001,0.830078125,0.9351075291633606,0.0068359375,0.99609375,1.0,0.333984375,256.0,2347.0,0.06638164818286896,0.2,0.3870007395744324,0.0,-0.010859371973310772,-188.0,2785.0,45.0,256.0,0.42685437202453613,-152.44565514311194
18784.0,0.5,0.6484375,-0.007918701366179448,0.010538749396800995,172.402690410614,1202176.0,0.0001,0.7890625,0.8673869073390961,0.019775390625,0.9296875,1.0,0.359375,256.0,2348.0,19.257444381713867,0.2,0.4462260901927948,0.0,-0.02086833611218708,-174.0,2441.0,45.0,256.0,0.39469149708747864,-152.2295067846775
18792.0,0.5,0.64453125,-0.005313904766808264,0.002190127968788147,57.34166780626401,1202688.0,0.0001,0.79296875,0.9435924403369427,0.0126953125,0.94140625,1.0,0.3515625,256.0,2349.0,4.3400959968566895,0.2,0.4078867733478546,0.0,-0.016735635494853796,-189.5,2380.0,45.0,256.0,0.4130256175994873,-157.1072966310382
