raw/gen/rollout/ep_rew_mean,raw/gen/time/fps,raw/gen/time/total_timesteps,raw/gen/rollout/ep_len_mean,raw/gen/time/time_elapsed,raw/gen/time/iterations,raw/gen/train/learning_rate,raw/gen/train/entropy_loss,raw/gen/train/loss,raw/gen/train/approx_kl,raw/gen/train/n_updates,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_range,raw/gen/train/value_loss,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/explained_variance,raw/gen/train/clip_fraction
998.0,1947,1079296,45.0,0,1,0.0001,-0.04405336413947225,0.24498695135116577,0.005941079,16856,-0.006365713066770695,0.2,2.5134278163313866,-21.178243770301343,0.6698367297649384,0.02294921875
1015.0,2206,1079808,45.0,0,1,0.0001,-0.030076262295551714,0.22603078186511993,0.012320778,16864,-0.003768176226003561,0.2,1.4182434089598246,-21.44087340451777,0.7756243795156479,0.015625
986.5,2028,1080320,45.0,0,1,0.0001,-0.057252714689639106,0.5233883857727051,0.007154337,16872,-0.007415425265207887,0.2,2.8447107581887394,-21.599125002846122,0.5054666996002197,0.0302734375
1059.0,1894,1080832,45.0,0,1,0.0001,-0.0473946039492148,0.2809102535247803,0.013262268,16880,-0.008856148837367073,0.2,3.501727163558826,-21.78203547142446,0.42228710651397705,0.0341796875
1036.5,1869,1081344,45.0,0,1,0.0001,-0.060022638441296294,1.632209300994873,0.0038563525,16888,-0.003966578278777888,0.2,4.5911405752412975,-21.699901056587695,0.5962781310081482,0.0234375
1103.5,1758,1081856,45.0,0,1,0.0001,-0.059878266791201895,0.42241427302360535,0.0063855145,16896,-0.009008892833662685,0.2,6.8952199490740895,-21.489294485002755,0.5123520195484161,0.037353515625
1095.5,1921,1082368,45.0,0,1,0.0001,-0.05482436894089915,7.612821578979492,0.0012935285,16904,-0.0045185130129539175,0.2,13.186309248209,-20.877796990722416,0.32866352796554565,0.009765625
1137.0,1822,1082880,45.0,0,1,0.0001,-0.0341980899538612,0.09470775723457336,0.003503647,16912,-0.00400406959670363,0.2,3.106950729037635,-20.347784691229464,0.12343102693557739,0.014404296875
1113.5,1521,1083392,45.0,0,1,0.0001,-0.06015956509327225,0.40697047114372253,0.0099355765,16920,-0.007374863067525439,0.2,3.38898258714471,-19.92309969700873,0.35870301723480225,0.02783203125
1059.5,2143,1083904,45.0,0,1,0.0001,-0.030867383553413674,0.21238377690315247,0.0059171505,16928,-0.003857273932226235,0.2,2.321536786505021,-19.859528216943144,0.6149136126041412,0.01318359375
1039.0,2283,1084416,45.0,0,1,0.0001,-0.03478826187438244,0.27643021941185,0.00760779,16936,-0.0065614276099950075,0.2,2.407301977276802,-20.153057030066847,0.6073361039161682,0.024169921875
1059.5,1777,1084928,45.0,0,1,0.0001,-0.036953112773517205,0.16670240461826324,0.0067648217,16944,-0.012430415852577426,0.2,1.4836368081741966,-20.406320348903538,0.7100323140621185,0.034912109375
1067.0,1845,1085440,45.0,0,1,0.0001,-0.05208497277635615,0.8368911743164062,0.005504164,16952,-0.007170834660428227,0.2,6.90527511946857,-20.132718940600753,0.4731872081756592,0.028564453125
1085.0,1824,1085952,45.0,0,1,0.0001,-0.05997083636248135,0.2144656479358673,0.013077116,16960,-0.00886617610376561,0.2,2.9538778245914727,-20.070364645272495,0.6958987712860107,0.03564453125
1057.0,1996,1086464,45.0,0,1,0.0001,-0.034419708521454595,0.14859403669834137,0.0056444476,16968,-0.006048876259228564,0.2,2.6096656307345256,-19.77073470287025,0.3188402056694031,0.021240234375
1033.5,1912,1086976,45.0,0,1,0.0001,-0.0350620294775581,0.12495192140340805,0.016189553,16976,-0.0073326636556885205,0.2,1.8621060379082337,-20.327567030861974,0.2454482913017273,0.02685546875
1021.5,1909,1087488,45.0,0,1,0.0001,-0.03425422303371306,0.44955945014953613,0.00603876,16984,-0.005469571093271952,0.2,4.964195049833506,-21.318452617079018,0.4694392681121826,0.0185546875
1063.5,1914,1088000,45.0,0,1,0.0001,-0.04484301984848571,0.5278459191322327,0.0024893447,16992,-0.0064763358950585825,0.2,2.8604732020758092,-21.73273342348635,0.5818322002887726,0.02392578125
1128.0,2105,1088512,45.0,0,1,0.0001,-0.027998232839308912,0.269857794046402,0.0036208765,17000,-0.005128539025463397,0.2,2.6666478144470602,-22.02879912391305,0.7694384157657623,0.012451171875
1149.5,2049,1089024,45.0,0,1,0.0001,-0.04674217876527109,0.11983469128608704,0.008487172,17008,-0.007487584107366274,0.2,1.947544560302049,-21.803940061256288,0.7426608204841614,0.02099609375
1147.5,1904,1089536,45.0,0,1,0.0001,-0.04710446766875975,0.11867942661046982,0.022113238,17016,-0.003167811573803192,0.2,1.7094837797340006,-21.71498423874378,0.6012616455554962,0.035888671875
1166.5,1881,1090048,45.0,0,1,0.0001,-0.035459551529129385,0.4136001169681549,0.0036636423,17024,-0.007101415758370422,0.2,2.5306081434246153,-21.095066216886043,0.6316704452037811,0.017578125
1146.5,1808,1090560,45.0,0,1,0.0001,-0.054252131514658686,0.42993006110191345,0.018132059,17032,-0.00998735913890414,0.2,2.1898687181528658,-20.998222663253546,0.5451456904411316,0.03759765625
1177.0,1785,1091072,45.0,0,1,0.0001,-0.056989676544617396,0.3811894655227661,0.005973492,17040,-0.008461345743853599,0.2,3.159261594293639,-20.990083804279564,0.37590301036834717,0.035400390625
1194.5,1762,1091584,45.0,0,1,0.0001,-0.04438186695006152,0.31924083828926086,0.004124297,17048,-0.004306370930862613,0.2,3.5242750111501664,-20.348022307157517,0.3520438075065613,0.021484375
1180.5,1886,1092096,45.0,0,1,0.0001,-0.05387601355141669,0.36954596638679504,0.0073226546,17056,-0.007391628016193863,0.2,3.855605110991746,-19.55280435718596,0.34618037939071655,0.02587890625
1144.0,1520,1092608,45.0,0,1,0.0001,-0.08705617382656783,0.8207663297653198,0.024045592,17064,-0.01013059670367511,0.2,5.246852144598961,-19.596851540133358,0.3554360866546631,0.039794921875
1169.5,1938,1093120,45.0,0,1,0.0001,-0.035322815281688236,0.393943190574646,0.0047985287,17072,-0.006811436913267244,0.2,2.7108560216147453,-19.449197166338564,0.5521162450313568,0.017578125
1147.0,1955,1093632,45.0,0,1,0.0001,-0.057130373887048336,0.8643510937690735,0.014717647,17080,-0.012197249812743394,0.2,2.972548742312938,-19.620921468287705,0.7047077715396881,0.04052734375
1181.5,1895,1094144,45.0,0,1,0.0001,-0.03632911781278381,0.5399870276451111,0.025571754,17088,-0.007231760886497796,0.2,2.0176959328819066,-19.916171027570964,0.7383865416049957,0.022216796875
1161.5,1952,1094656,45.0,0,1,0.0001,-0.06708495668135583,0.7441608905792236,0.009019603,17096,-0.008551438062568195,0.2,3.8319676741957664,-20.4937180814147,0.6900655031204224,0.035400390625
1171.5,1811,1095168,45.0,0,1,0.0001,-0.056956909531436395,0.4208967089653015,0.015600704,17104,-0.006861743953777477,0.2,3.007563905790448,-20.386872138008474,0.4878789782524109,0.03759765625
1114.0,1872,1095680,45.0,0,1,0.0001,-0.0618117578633246,0.8530191779136658,0.0076292576,17112,-0.00856293613469461,0.2,2.856618676101789,-20.37968103684485,0.5775501430034637,0.030029296875
1145.0,1843,1096192,45.0,0,1,0.0001,-0.04408021310973709,0.750267505645752,0.0066411383,17120,-0.006288605960435234,0.2,2.8803792542312294,-20.70749675631523,0.4697626233100891,0.02490234375
1181.5,1908,1096704,45.0,0,1,0.0001,-0.05999245396378683,0.8363169431686401,0.004207518,17128,-0.007292370974028017,0.2,2.68050291063264,-20.769284054115413,0.6822783350944519,0.025634765625
1182.5,1519,1097216,45.0,0,1,0.0001,-0.04582765593477234,0.15838003158569336,0.006653247,17136,-0.009039706235853373,0.2,1.7141904471209273,-19.976185618489982,0.6913333833217621,0.029541015625
1180.5,2207,1097728,45.0,0,1,0.0001,-0.04796620267734397,0.1940551996231079,0.03782916,17144,-0.010139611491467804,0.2,1.3491449556313455,-19.845064793899656,0.8305994123220444,0.0419921875
1068.0,2080,1098240,45.0,0,1,0.0001,-0.049438145643762255,0.17556995153427124,0.010127128,17152,-0.01068673247937113,0.2,1.656819285475649,-19.355665734112264,0.6394504010677338,0.0341796875
985.0,2207,1098752,45.0,0,1,0.0001,-0.05184755777463579,0.20940513908863068,0.008516226,17160,-0.007884863463914371,0.2,2.437484779045917,-19.21887381784618,0.6280536949634552,0.024658203125
967.5,2032,1099264,45.0,0,1,0.0001,-0.046287968718388584,0.24770386517047882,0.008123618,17168,-0.010157129352592165,0.2,1.9933045908110216,-19.530820062682032,0.6022799611091614,0.030029296875
917.0,2087,1099776,45.0,0,1,0.0001,-0.0493198911754007,1.1221951246261597,0.004952758,17176,-0.0063195062648446765,0.2,4.54024704080075,-19.607217808291317,0.44802600145339966,0.020751953125
870.5,2040,1100288,45.0,0,1,0.0001,-0.04517691102932986,0.7157773971557617,0.0064270394,17184,-0.0053670555498683825,0.2,3.7384490622207522,-19.737556520625947,0.11998498439788818,0.019775390625
772.0,1962,1100800,45.0,0,1,0.0001,-0.03177837047314824,1.5254071950912476,0.004374399,17192,-0.0047885573585517704,0.2,6.0508437203243375,-19.854401187896727,0.37841975688934326,0.015380859375
693.0,2261,1101312,45.0,0,1,0.0001,-0.06128495935809042,0.649739682674408,0.005520949,17200,-0.008849830395774916,0.2,4.466867527458817,-19.72035523571074,0.44344955682754517,0.02880859375
639.0,2179,1101824,45.0,0,1,0.0001,-0.0313518622247102,0.5178700089454651,0.0036222152,17208,-0.003925351818907075,0.2,3.3132988894358277,-20.013431093841792,0.4231780171394348,0.019287109375
635.0,2293,1102336,45.0,0,1,0.0001,-0.0340504851865262,1.070580005645752,0.0026073805,17216,-0.007259705922479043,0.2,3.6084938244894147,-20.421878840774298,0.3597884774208069,0.018798828125
687.0,1561,1102848,45.0,0,1,0.0001,-0.03712553539298824,0.802781343460083,0.002182564,17224,-0.006916779850143939,0.2,3.172859149519354,-21.086030515283348,0.2731965184211731,0.0205078125
695.0,2046,1103360,45.0,0,1,0.0001,-0.03608711669858167,0.5535644292831421,0.004273541,17232,-0.004532948865744402,0.2,3.1714862287044525,-21.14646466396749,0.11476421356201172,0.01904296875
698.0,2044,1103872,45.0,0,1,0.0001,-0.03246240499174746,0.3784838914871216,0.0024785167,17240,-0.002796157175907865,0.2,3.996830507181585,-21.35240317687392,0.0006846785545349121,0.013916015625
716.0,2213,1104384,45.0,0,1,0.0001,-0.038145200198869134,0.521240770816803,0.0018560354,17248,-0.004568484255287331,0.2,6.128772396128625,-22.104551965296267,0.16762107610702515,0.0126953125
792.5,1861,1104896,45.0,0,1,0.0001,-0.022172688243699668,0.10670381039381027,0.0036301531,17256,-0.004067136891535483,0.2,1.9676069840788841,-22.68551074422896,0.5441722273826599,0.009765625
810.0,2001,1105408,45.0,0,1,0.0001,-0.031244970520674542,0.2550695538520813,0.0020298203,17264,-0.003021211472514551,0.2,4.109751183073968,-23.07082522928715,0.2175784707069397,0.012451171875
821.0,2195,1105920,45.0,0,1,0.0001,-0.03525744743001269,0.4327807128429413,0.007248792,17272,-0.0061084299013600685,0.2,3.8301577982492745,-23.5290393063426,0.4098966717720032,0.01806640625
796.0,2327,1106432,45.0,0,1,0.0001,-0.02173614292360071,0.46161675453186035,0.0040466175,17280,-0.0039244763775059255,0.2,3.370227072504349,-23.817855906784533,0.6269622445106506,0.011474609375
743.5,2125,1106944,45.0,0,1,0.0001,-0.024472521978623263,0.08448154479265213,0.0075791636,17288,-0.004489508908591233,0.2,1.380944638280198,-23.76735187664628,0.02854377031326294,0.017578125
741.0,1970,1107456,45.0,0,1,0.0001,-0.03828655143979631,1.2020200490951538,0.0054719113,17296,-0.007394815831503365,0.2,2.0098957780282944,-23.728086883351207,0.3108493685722351,0.022705078125
772.5,2195,1107968,45.0,0,1,0.0001,-0.026149032833927777,0.21022245287895203,0.0056792493,17304,-0.003267859196057543,0.2,3.482813958544284,-23.20811624750495,0.43207746744155884,0.013671875
799.0,1456,1108480,45.0,0,1,0.0001,-0.04964734444001806,0.45238691568374634,0.03076227,17312,-0.014528696501656668,0.2,3.625675573479384,-23.180655101016164,0.2766106128692627,0.04052734375
820.0,1992,1108992,45.0,0,1,0.0001,-0.03541946091263526,0.690987229347229,0.011685554,17320,-0.005141664019902237,0.2,3.3986018234863877,-22.17825661443174,0.5338816940784454,0.017333984375
829.0,1852,1109504,45.0,0,1,0.0001,-0.026810370291968866,0.46242690086364746,0.0036453318,17328,-0.0057924495686165756,0.2,2.808929267572239,-21.692487217783928,0.6768064498901367,0.013916015625
868.0,1914,1110016,45.0,0,1,0.0001,-0.02550658049676713,0.43964526057243347,0.009006206,17336,-0.004654274438507855,0.2,2.795368183637038,-21.622489355653524,0.5666942298412323,0.01513671875
910.5,1955,1110528,45.0,0,1,0.0001,-0.054258828840829665,0.481088787317276,0.010862419,17344,-0.004565254908811767,0.2,3.673102298518643,-21.76172108374536,0.3344268202781677,0.02783203125
980.5,2094,1111040,45.0,0,1,0.0001,-0.033806937147346616,1.1958094835281372,0.009067756,17352,-0.006629043673456181,0.2,3.151447420939803,-21.607686419337988,0.39798223972320557,0.0146484375
999.0,2139,1111552,45.0,0,1,0.0001,-0.03549583792755584,0.34400010108947754,0.01022628,17360,-0.007163148186009494,0.2,3.322946304222569,-21.783370330929756,0.5825473964214325,0.0185546875
964.5,1974,1112064,45.0,0,1,0.0001,-0.026608363919876865,0.508497953414917,0.0061752,17368,-0.003894336499797646,0.2,2.415910985786468,-21.939820235371588,0.5011674761772156,0.011962890625
1058.0,1830,1112576,45.0,0,1,0.0001,-0.040062231800220616,0.4455578923225403,0.004366462,17376,-0.006206864989508176,0.2,2.7331488898489624,-22.272448820620774,0.6719229221343994,0.02392578125
1020.5,1882,1113088,45.0,0,1,0.0001,-0.05333514788071625,0.9087759852409363,0.0048408667,17384,-0.0030343675607582554,0.2,5.6457577822729945,-21.211167048364878,0.23311764001846313,0.02197265625
1062.5,1378,1113600,45.0,0,1,0.0001,-0.043644533278893505,0.1196729838848114,0.009843359,17392,-0.005780308223620523,0.2,2.9067483660764992,-21.525080722346903,0.4836171269416809,0.027099609375
1058.5,1925,1114112,45.0,0,1,0.0001,-0.029920943286015245,0.3545900583267212,0.012283988,17400,-0.0066361375647829846,0.2,3.445399191696197,-21.437089338451624,0.4091145992279053,0.017333984375
1020.0,1938,1114624,45.0,0,1,0.0001,-0.03729401498094376,0.2209472805261612,0.022850815,17408,-0.008101573526801076,0.2,1.9030981888063252,-21.093430191352965,0.48999863862991333,0.02783203125
948.5,2384,1115136,45.0,0,1,0.0001,-0.05757730700133834,0.31047123670578003,0.0058025275,17416,-0.005511327719432302,0.2,2.8158684538211673,-20.765916052833198,0.49005842208862305,0.02099609375
925.0,2232,1115648,45.0,0,1,0.0001,-0.01827553610473842,0.3174380958080292,0.011483308,17424,-0.005265388204861665,0.2,2.515073429327458,-20.581936489492655,0.6205843389034271,0.013427734375
877.0,2229,1116160,45.0,0,1,0.0001,-0.030789622397605854,0.10485915094614029,0.0059125028,17432,-0.0063255983623093925,0.2,1.664859148208052,-20.257391274571418,0.766822949051857,0.017822265625
843.0,2074,1116672,45.0,0,1,0.0001,-0.03363124041334231,0.7157154679298401,0.0072531938,17440,-0.008857165954395896,0.2,2.275916248327121,-20.541604321748018,0.5548045635223389,0.02294921875
765.5,1988,1117184,45.0,0,1,0.0001,-0.05130198900587857,0.12872426211833954,0.041913323,17448,-0.003840175981167704,0.2,2.537548272171989,-20.764772749766706,0.24324363470077515,0.03173828125
761.0,1892,1117696,45.0,0,1,0.0001,-0.05023629209881619,0.2749456465244293,0.004238867,17456,-0.010732655646279454,0.2,3.9927345057949424,-21.492589107230305,0.4822714328765869,0.02783203125
756.5,1919,1118208,45.0,0,1,0.0001,-0.0545211146982183,0.35291415452957153,0.013647408,17464,-0.008695860575244296,0.2,4.18918291432783,-21.558622915148735,0.3697906732559204,0.0302734375
745.5,1535,1118720,45.0,0,1,0.0001,-0.03857997263730795,0.41886746883392334,0.004149082,17472,-0.004433852860529441,0.2,4.31135911308229,-21.98131250105798,0.481942355632782,0.016845703125
734.5,2115,1119232,45.0,0,1,0.0001,-0.046413157622737344,0.14344212412834167,0.0017810598,17480,-0.006050909923942527,0.2,4.504602012922987,-22.218635828793047,0.4104568362236023,0.01953125
739.0,2245,1119744,45.0,0,1,0.0001,-0.05006084968954383,0.20304088294506073,0.0056338473,17488,-0.006651253410382196,0.2,2.965097254374996,-22.754622105956077,0.5076567828655243,0.025146484375
742.5,2288,1120256,45.0,0,1,0.0001,-0.021420311518340895,0.5223276615142822,0.0046715345,17496,-0.0045957528964208905,0.2,3.324702028185129,-23.149591512531043,0.33028167486190796,0.018310546875
763.5,2325,1120768,45.0,0,1,0.0001,-0.020567417642268992,0.3373752236366272,0.0058865584,17504,-0.005606748512946069,0.2,1.3441649221931584,-23.397622034922243,0.5825456380844116,0.01513671875
773.0,2010,1121280,45.0,0,1,0.0001,-0.029418894408991036,0.08502805233001709,0.015727703,17512,-0.007171429595473455,0.2,1.3810880978126079,-23.484450242593883,0.6149943768978119,0.024658203125
857.0,1843,1121792,45.0,0,1,0.0001,-0.04439503211688134,0.3659200072288513,0.01166487,17520,-0.00800627202988835,0.2,3.4960390792693943,-23.72847962319851,0.42525070905685425,0.032470703125
919.0,1855,1122304,45.0,0,1,0.0001,-0.04378623003867688,0.40886783599853516,0.008083284,17528,-0.004900479259958956,0.2,2.8325113747268915,-23.292175041809678,0.43306124210357666,0.02685546875
941.5,1755,1122816,45.0,0,1,0.0001,-0.038069228320637194,0.538811445236206,0.0036038728,17536,-0.007596734572871355,0.2,3.2975699612870812,-22.826613417714835,0.4582759737968445,0.02001953125
985.5,1801,1123328,45.0,0,1,0.0001,-0.03303444124685484,0.3477383255958557,0.007057833,17544,-0.006587478012079373,0.2,3.5775484906043857,-22.586971633434295,0.6410096287727356,0.02685546875
1052.0,1469,1123840,45.0,0,1,0.0001,-0.055505764939880464,0.22200775146484375,0.0038083177,17552,-0.007626503123901784,0.2,3.5786913961637765,-23.18142829850316,0.46582627296447754,0.022705078125
1108.5,2019,1124352,45.0,0,1,0.0001,-0.042886144534350024,0.4008735418319702,0.008954422,17560,-0.00681895311572589,0.2,3.948314164765179,-23.144146777689457,0.5241822004318237,0.0234375
1132.0,2220,1124864,45.0,0,1,0.0001,-0.03619358418745833,0.8991084098815918,0.0046351044,17568,-0.006031392847944517,0.2,3.02205759100616,-23.297266982719304,0.6393157243728638,0.01806640625
1150.5,2016,1125376,45.0,0,1,0.0001,-0.027409474047090043,0.3841210901737213,0.0029588765,17576,-0.005419761189841665,0.2,1.831683105789125,-23.084592650979758,0.7554890960454941,0.016845703125
1233.0,1698,1125888,45.0,0,1,0.0001,-0.049155900389450835,0.14042216539382935,0.010835592,17584,-0.010063312176498584,0.2,2.5292621871922165,-22.960711762383582,0.6566142737865448,0.0361328125
1208.5,1793,1126400,45.0,0,1,0.0001,-0.07933478236373048,1.1486127376556396,0.008452967,17592,-0.009112741776334587,0.2,5.8861431535333395,-22.663892945870757,-0.24534809589385986,0.036376953125
1185.0,1830,1126912,45.0,0,1,0.0001,-0.06924399069248466,0.42354968190193176,0.007480447,17600,-0.008279070047137793,0.2,3.068139365874231,-22.821345161944627,0.6269315779209137,0.043212890625
1148.5,1775,1127424,45.0,0,1,0.0001,-0.04998361458274303,0.14452005922794342,0.009447046,17608,-0.006565711046278011,0.2,3.250842377077788,-22.94242160655558,0.28849560022354126,0.029052734375
1159.5,1836,1127936,45.0,0,1,0.0001,-0.04201112372902571,0.8346753120422363,0.008594967,17616,-0.003963425180700142,0.2,4.699182078707963,-23.631017995029687,0.2408050298690796,0.015869140625
1168.0,1506,1128448,45.0,0,1,0.0001,-0.07271870671684155,1.2244733572006226,0.0127856955,17624,-0.011278436075372156,0.2,4.3150129546411335,-23.39609071992338,0.601446658372879,0.038330078125
1174.0,2082,1128960,45.0,0,1,0.0001,-0.0466335866258305,1.1432108879089355,0.0029840204,17632,-0.0061479509095079266,0.2,3.429891912266612,-22.98520311526954,0.7198739945888519,0.023193359375
1202.0,1905,1129472,45.0,0,1,0.0001,-0.04483158799848752,0.5981812477111816,0.0025148403,17640,-0.0034364922903478146,0.2,3.7136463709175587,-22.2690350343287,0.6835554242134094,0.018310546875
1248.0,1829,1129984,45.0,0,1,0.0001,-0.07027460150857223,0.5517231822013855,0.01627079,17648,-0.006746019273123238,0.2,3.980724835768342,-21.914898185878993,0.6037501394748688,0.04150390625
1184.5,1964,1130496,45.0,0,1,0.0001,-0.06257227092282847,0.5242303609848022,0.012931558,17656,-0.006972338174819015,0.2,3.021776208654046,-21.213806085363032,0.48478299379348755,0.028564453125
1171.5,1868,1131008,45.0,0,1,0.0001,-0.04942828748608008,0.22731348872184753,0.0057797385,17664,-0.007340528452914441,0.2,2.373569477116689,-20.71625425606966,0.4702214002609253,0.02734375
1138.0,1445,1131520,45.0,0,1,0.0001,-0.031024229767353972,0.24843718111515045,0.015247976,17672,-0.006338458289974369,0.2,2.76882444426883,-20.69528037831187,0.43603456020355225,0.024658203125
1097.5,1926,1132032,45.0,0,1,0.0001,-0.031070719604940678,0.5248222947120667,0.0075206924,17680,-0.0072460201336070895,0.2,3.6975332465954125,-20.408639588356017,0.37125343084335327,0.013916015625
1082.0,1939,1132544,45.0,0,1,0.0001,-0.02819208849359711,0.8495743870735168,0.003354276,17688,-0.00478920349269174,0.2,3.7194015705026686,-20.288587319776415,0.44465315341949463,0.018798828125
1068.0,1606,1133056,45.0,0,1,0.0001,-0.04567755012431007,0.6052756309509277,0.01161788,17696,-0.00905180090921931,0.2,3.2261518235318363,-19.679358679503203,0.4031604528427124,0.025146484375
1062.0,2068,1133568,45.0,0,1,0.0001,-0.02880142523372342,0.3405194878578186,0.008672885,17704,-0.005285575716698077,0.2,2.598124160198495,-19.86037740856409,0.6873560547828674,0.014892578125
1030.0,2030,1134080,45.0,0,1,0.0001,-0.03006162882047647,0.17367319762706757,0.02818337,17712,-0.005456378472445067,0.2,1.7850089225103147,-19.911553832516073,0.2925143837928772,0.021240234375
989.0,1955,1134592,45.0,0,1,0.0001,-0.04528685453624348,0.26098841428756714,0.021460341,17720,-0.010272176055877935,0.2,1.7022455577971414,-19.908076913952826,0.5630313456058502,0.032470703125
1040.0,1763,1135104,45.0,0,1,0.0001,-0.05223895971175807,0.5466651320457458,0.010847863,17728,-0.009844056265137624,0.2,3.280578675912693,-20.363229939863086,0.3990747332572937,0.0302734375
1011.5,1872,1135616,45.0,0,1,0.0001,-0.05873076974603464,0.853701651096344,0.0076770014,17736,-0.009351784028694965,0.2,3.3525125877931714,-20.978095614984632,0.531138688325882,0.032958984375
1013.5,1815,1136128,45.0,0,1,0.0001,-0.044750495322659845,0.42339664697647095,0.004241782,17744,-0.008155054274538998,0.2,3.0347184808924794,-21.28193626023829,0.4068758487701416,0.027099609375
1096.5,1849,1136640,45.0,0,1,0.0001,-0.041485567337076645,0.3034680485725403,0.006934987,17752,-0.005360462913813535,0.2,3.7142565173562616,-21.857557573243977,0.46377837657928467,0.021484375
1107.5,1799,1137152,45.0,0,1,0.0001,-0.05100570553258876,0.2754913866519928,0.032810632,17760,-0.008564381412725197,0.2,2.0354901247192174,-21.943173192963005,0.6358907520771027,0.039306640625
1099.0,1584,1137664,45.0,0,1,0.0001,-0.05664617530419491,0.6126983761787415,0.0089255,17768,-0.0057354869350092486,0.2,3.471831649541855,-22.46470273666084,0.48696231842041016,0.02685546875
1107.0,1995,1138176,45.0,0,1,0.0001,-0.02457620966470131,0.3568926155567169,0.005838287,17776,-0.004915922392683569,0.2,1.6753060813061893,-22.211999496743083,0.8025079071521759,0.018798828125
1081.5,2119,1138688,45.0,0,1,0.0001,-0.04253578335192287,0.749609649181366,0.008082234,17784,-0.005811640759930015,0.2,3.2809718269854784,-22.663298698812724,0.7284971177577972,0.024169921875
1119.0,1879,1139200,45.0,0,1,0.0001,-0.03535551518325519,0.280343621969223,0.009521268,17792,-0.006463955964136403,0.2,1.7610363584244624,-22.287328174412252,0.6832121312618256,0.02001953125
1096.0,2097,1139712,45.0,0,1,0.0001,-0.05986559041775763,0.2161087840795517,0.015979806,17800,-0.011806156220700359,0.2,2.9368610236560926,-22.186997559964656,0.2950890064239502,0.0400390625
1073.5,1821,1140224,45.0,0,1,0.0001,-0.03761138916070195,0.14609642326831818,0.035790727,17808,-0.0028402439056662843,0.2,1.8647690752113704,-21.624011287391184,0.6090700924396515,0.017578125
1039.0,1863,1140736,45.0,0,1,0.0001,-0.062481607776135206,0.429051011800766,0.023039768,17816,-0.011241790438361932,0.2,2.03962558216881,-21.227813295423985,0.4356898069381714,0.03955078125
1036.5,1796,1141248,45.0,0,1,0.0001,-0.050157703128206776,0.4181998074054718,0.004733343,17824,-0.009203316818457097,0.2,4.323734935373068,-20.91365775436163,0.4470834732055664,0.03125
986.0,1942,1141760,45.0,0,1,0.0001,-0.06611736348713748,0.4638100564479828,0.0059874235,17832,-0.010708843678003177,0.2,4.863955629989505,-20.588039043843747,0.44249027967453003,0.0341796875
1015.0,1534,1142272,45.0,0,1,0.0001,-0.05307665708096465,0.9698322415351868,0.007094097,17840,-0.006543124283780344,0.2,4.718721712240949,-20.889650920778514,0.3210785388946533,0.03125
991.5,2158,1142784,45.0,0,1,0.0001,-0.04771561831148574,0.29887378215789795,0.0038671156,17848,-0.004874972473771777,0.2,2.773430689703673,-21.47316988170147,0.7511836737394333,0.018798828125
1015.0,1978,1143296,45.0,0,1,0.0001,-0.04003382163864444,0.1541128009557724,0.0037458804,17856,-0.0018735896883299574,0.2,1.6816629158565775,-21.869609761685133,0.7605104744434357,0.01416015625
973.0,1921,1143808,45.0,0,1,0.0001,-0.05168265105749015,0.9750365018844604,0.003605762,17864,-0.007836982556909788,0.2,5.346521968720481,-22.993800440058113,0.6745496392250061,0.0302734375
1014.5,1807,1144320,45.0,0,1,0.0001,-0.08068403193465201,0.5621006488800049,0.011276096,17872,-0.015532895005890168,0.2,5.6551690199412405,-23.610147292539477,0.4112299084663391,0.046630859375
963.0,1937,1144832,45.0,0,1,0.0001,-0.05836111029748281,0.18266166746616364,0.045114823,17880,-0.012232974053404178,0.2,4.633199205389246,-24.2210901876539,0.568615734577179,0.041259765625
1015.0,1769,1145344,45.0,0,1,0.0001,-0.05563344644360768,0.30578696727752686,0.013102263,17888,-0.007994798055733554,0.2,2.027044386952184,-24.48891305819154,0.4371774196624756,0.0419921875
954.5,2062,1145856,45.0,0,1,0.0001,-0.03804453379234474,0.8679255247116089,0.0033903914,17896,-0.007276124488271307,0.2,3.8312153359875083,-23.85060312502086,0.319372296333313,0.018798828125
928.0,2162,1146368,45.0,0,1,0.0001,-0.04840818981938355,0.15223948657512665,0.012322443,17904,-0.00493629096672521,0.2,2.600363466888666,-23.8161138728261,0.5847405791282654,0.026611328125
927.0,1964,1146880,45.0,0,1,0.0001,-0.03334849124712491,0.14791356027126312,0.008108268,17912,-0.006436885039875051,0.2,2.355246133520268,-23.20301843397319,0.5702040791511536,0.025390625
906.5,1696,1147392,45.0,0,1,0.0001,-0.038102246338894474,1.4784132242202759,0.006288447,17920,-0.006819732217991259,0.2,4.397503510117531,-22.87360303543508,0.6097868382930756,0.021484375
816.0,2300,1147904,45.0,0,1,0.0001,-0.037784359248689725,0.44343850016593933,0.0014774706,17928,-0.005837919270561542,0.2,2.243560775241349,-22.586647417992353,0.5524044334888458,0.017578125
836.0,1927,1148416,45.0,0,1,0.0001,-0.03517265314667384,0.10645829141139984,0.019955713,17936,-0.009671155268733855,0.2,1.65916798816761,-22.16727248877287,0.6217106580734253,0.035400390625
821.5,2013,1148928,45.0,0,1,0.0001,-0.04083303879269806,0.7690322995185852,0.0018762031,17944,-0.0042475948357605375,0.2,4.11886878637597,-21.933507236093284,-0.529121994972229,0.010986328125
