raw/disc/disc_acc_gen,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/global_step,raw/disc/disc_entropy,raw/disc/disc_loss,raw/disc/disc_acc_expert,raw/disc/disc_acc
0.75390625,256.0,0.5,0.35546875,256.0,1562,0.640030026435852,0.6494796276092529,0.46484375,0.609375
0.7734375,256.0,0.5,0.32421875,256.0,1563,0.6480765342712402,0.6473307013511658,0.421875,0.59765625
0.80078125,256.0,0.5,0.26953125,256.0,1564,0.6437095403671265,0.643831729888916,0.33984375,0.5703125
0.7578125,256.0,0.5,0.30859375,256.0,1565,0.6454415321350098,0.6504384279251099,0.375,0.56640625
0.78125,256.0,0.5,0.26953125,256.0,1566,0.6406756639480591,0.6754803657531738,0.3203125,0.55078125
0.78515625,256.0,0.5,0.27734375,256.0,1567,0.6459267139434814,0.6362353563308716,0.33984375,0.5625
0.8046875,256.0,0.5,0.291015625,256.0,1568,0.6425741910934448,0.646129310131073,0.38671875,0.595703125
0.79296875,256.0,0.5,0.287109375,256.0,1569,0.6365004181861877,0.6298147439956665,0.3671875,0.580078125
0.75,256.0,0.5,0.322265625,256.0,1570,0.6333154439926147,0.6512534022331238,0.39453125,0.572265625
0.734375,256.0,0.5,0.3671875,256.0,1571,0.6333497166633606,0.6365349292755127,0.46875,0.6015625
0.78515625,256.0,0.5,0.31640625,256.0,1572,0.6531525254249573,0.640478253364563,0.41796875,0.6015625
0.74609375,256.0,0.5,0.359375,256.0,1573,0.6301432847976685,0.6517201066017151,0.46484375,0.60546875
0.703125,256.0,0.5,0.3984375,256.0,1574,0.6339586973190308,0.6347172260284424,0.5,0.6015625
0.66796875,256.0,0.5,0.41015625,256.0,1575,0.6334996223449707,0.6452391743659973,0.48828125,0.578125
0.69921875,256.0,0.5,0.412109375,256.0,1576,0.654272735118866,0.6547592878341675,0.5234375,0.611328125
0.67578125,256.0,0.5,0.44921875,256.0,1577,0.641302764415741,0.6382508277893066,0.57421875,0.625
0.55078125,256.0,0.5,0.513671875,256.0,1578,0.6464990377426147,0.6624984741210938,0.578125,0.564453125
0.69140625,256.0,0.5,0.416015625,256.0,1579,0.6427319049835205,0.641932487487793,0.5234375,0.607421875
0.61328125,256.0,0.5,0.490234375,256.0,1580,0.6324247717857361,0.6457510590553284,0.59375,0.603515625
0.6953125,256.0,0.5,0.4296875,256.0,1581,0.6335407495498657,0.6270173788070679,0.5546875,0.625
0.59375,256.0,0.5,0.4921875,256.0,1582,0.6318709254264832,0.6382827758789062,0.578125,0.5859375
0.640625,256.0,0.5,0.45703125,256.0,1583,0.6502084732055664,0.6581205129623413,0.5546875,0.59765625
0.65625,256.0,0.5,0.4609375,256.0,1584,0.6365178227424622,0.6352016925811768,0.578125,0.6171875
0.6171875,256.0,0.5,0.443359375,256.0,1585,0.6499802470207214,0.6529533863067627,0.50390625,0.560546875
0.6484375,256.0,0.5,0.4296875,256.0,1586,0.6431577801704407,0.6557568311691284,0.5078125,0.578125
0.62109375,256.0,0.5,0.45703125,256.0,1587,0.6382014155387878,0.6642293930053711,0.53515625,0.578125
0.77734375,256.0,0.5,0.3359375,256.0,1588,0.6412802934646606,0.632071852684021,0.44921875,0.61328125
0.75390625,256.0,0.5,0.337890625,256.0,1589,0.6429058909416199,0.6391651034355164,0.4296875,0.591796875
0.8515625,256.0,0.5,0.21484375,256.0,1590,0.6533273458480835,0.654735267162323,0.28125,0.56640625
0.84375,256.0,0.5,0.25390625,256.0,1591,0.6360334157943726,0.6524025201797485,0.3515625,0.59765625
0.84375,256.0,0.5,0.24609375,256.0,1592,0.6397632360458374,0.6438359618186951,0.3359375,0.58984375
0.80078125,256.0,0.5,0.267578125,256.0,1593,0.6290425062179565,0.6318764686584473,0.3359375,0.568359375
0.7578125,256.0,0.5,0.296875,256.0,1594,0.63811194896698,0.6520488262176514,0.3515625,0.5546875
0.74609375,256.0,0.5,0.328125,256.0,1595,0.6410971283912659,0.6632981300354004,0.40234375,0.57421875
0.7578125,256.0,0.5,0.322265625,256.0,1596,0.6499941349029541,0.6554967164993286,0.40234375,0.580078125
0.75,256.0,0.5,0.353515625,256.0,1597,0.6409974098205566,0.6406431198120117,0.45703125,0.603515625
0.7421875,256.0,0.5,0.357421875,256.0,1598,0.6335219144821167,0.6395756006240845,0.45703125,0.599609375
0.71875,256.0,0.5,0.404296875,256.0,1599,0.6334989070892334,0.6249081492424011,0.52734375,0.623046875
0.640625,256.0,0.5,0.4765625,256.0,1600,0.6278462409973145,0.6261200904846191,0.59375,0.6171875
0.65625,256.0,0.5,0.435546875,256.0,1601,0.6442462801933289,0.6572123765945435,0.52734375,0.591796875
0.6640625,256.0,0.5,0.4609375,256.0,1602,0.6382126808166504,0.6301513314247131,0.5859375,0.625
0.5703125,256.0,0.5,0.482421875,256.0,1603,0.6384172439575195,0.6699579954147339,0.53515625,0.552734375
0.59375,256.0,0.5,0.482421875,256.0,1604,0.6271419525146484,0.6358696222305298,0.55859375,0.576171875
0.578125,256.0,0.5,0.50390625,256.0,1605,0.6387088298797607,0.6647301912307739,0.5859375,0.58203125
0.640625,256.0,0.5,0.453125,256.0,1606,0.6370867490768433,0.6602834463119507,0.546875,0.59375
0.640625,256.0,0.5,0.423828125,256.0,1607,0.6522663831710815,0.6624483466148376,0.48828125,0.564453125
0.671875,256.0,0.5,0.416015625,256.0,1608,0.6359743475914001,0.6395843029022217,0.50390625,0.587890625
0.69140625,256.0,0.5,0.353515625,256.0,1609,0.6506375074386597,0.665395975112915,0.3984375,0.544921875
0.8359375,256.0,0.5,0.2890625,256.0,1610,0.648438572883606,0.6403250098228455,0.4140625,0.625
0.8125,256.0,0.5,0.275390625,256.0,1611,0.6441693305969238,0.6314998269081116,0.36328125,0.587890625
0.83203125,256.0,0.5,0.248046875,256.0,1612,0.6459401845932007,0.6618034839630127,0.328125,0.580078125
0.8046875,256.0,0.5,0.279296875,256.0,1613,0.633034348487854,0.634840190410614,0.36328125,0.583984375
0.81640625,256.0,0.5,0.27734375,256.0,1614,0.6427620649337769,0.6361646056175232,0.37109375,0.59375
0.84765625,256.0,0.5,0.287109375,256.0,1615,0.6311653852462769,0.6189274191856384,0.421875,0.634765625
0.73046875,256.0,0.5,0.365234375,256.0,1616,0.6418505907058716,0.6334279775619507,0.4609375,0.595703125
0.78125,256.0,0.5,0.31640625,256.0,1617,0.6246716976165771,0.6290417909622192,0.4140625,0.59765625
0.734375,256.0,0.5,0.369140625,256.0,1618,0.6264606714248657,0.6508122682571411,0.47265625,0.603515625
0.64453125,256.0,0.5,0.455078125,256.0,1619,0.6381999254226685,0.6505807638168335,0.5546875,0.599609375
0.62890625,256.0,0.5,0.4921875,256.0,1620,0.629814624786377,0.6227807998657227,0.61328125,0.62109375
0.6640625,256.0,0.5,0.435546875,256.0,1621,0.635469913482666,0.6472058296203613,0.53515625,0.599609375
0.60546875,256.0,0.5,0.484375,256.0,1622,0.6226435899734497,0.647678792476654,0.57421875,0.58984375
0.5859375,256.0,0.5,0.462890625,256.0,1623,0.6430766582489014,0.6583588719367981,0.51171875,0.548828125
0.640625,256.0,0.5,0.431640625,256.0,1624,0.6354919075965881,0.6578386425971985,0.50390625,0.572265625
0.609375,256.0,0.5,0.421875,256.0,1625,0.6474893093109131,0.677520751953125,0.453125,0.53125
0.80859375,256.0,0.5,0.3046875,256.0,1626,0.6430588960647583,0.6332017183303833,0.41796875,0.61328125
0.7265625,256.0,0.5,0.34375,256.0,1627,0.6319857835769653,0.655769407749176,0.4140625,0.5703125
0.83984375,256.0,0.5,0.251953125,256.0,1628,0.6420342922210693,0.6459628343582153,0.34375,0.591796875
0.80859375,256.0,0.5,0.275390625,256.0,1629,0.6518695950508118,0.6590370535850525,0.359375,0.583984375
0.796875,256.0,0.5,0.302734375,256.0,1630,0.6427106261253357,0.6455485820770264,0.40234375,0.599609375
0.64453125,256.0,0.5,0.373046875,256.0,1631,0.6463666558265686,0.6598585247993469,0.390625,0.517578125
0.72265625,256.0,0.5,0.34765625,256.0,1632,0.6489956378936768,0.6563619375228882,0.41796875,0.5703125
0.75,256.0,0.5,0.361328125,256.0,1633,0.6406573057174683,0.6406078338623047,0.47265625,0.611328125
0.734375,256.0,0.5,0.3671875,256.0,1634,0.6402315497398376,0.6380539536476135,0.46875,0.6015625
0.6953125,256.0,0.5,0.392578125,256.0,1635,0.6442070007324219,0.6390566825866699,0.48046875,0.587890625
0.75,256.0,0.5,0.392578125,256.0,1636,0.6462090611457825,0.6270895004272461,0.53515625,0.642578125
0.55859375,256.0,0.5,0.501953125,256.0,1637,0.6289191842079163,0.6450492739677429,0.5625,0.560546875
0.68359375,256.0,0.5,0.435546875,256.0,1638,0.6277090311050415,0.6267940998077393,0.5546875,0.619140625
0.4921875,256.0,0.5,0.53515625,256.0,1639,0.6477102041244507,0.664077639579773,0.5625,0.52734375
0.625,256.0,0.5,0.453125,256.0,1640,0.6335636377334595,0.6674433946609497,0.53125,0.578125
0.6953125,256.0,0.5,0.443359375,256.0,1641,0.6405126452445984,0.6410481929779053,0.58203125,0.638671875
0.6484375,256.0,0.5,0.4453125,256.0,1642,0.6355627179145813,0.6421177387237549,0.5390625,0.59375
0.625,256.0,0.5,0.443359375,256.0,1643,0.6362667083740234,0.6554152965545654,0.51171875,0.568359375
0.58984375,256.0,0.5,0.478515625,256.0,1644,0.6473038196563721,0.6541613340377808,0.546875,0.568359375
0.73046875,256.0,0.5,0.41015625,256.0,1645,0.6315715312957764,0.626368522644043,0.55078125,0.640625
0.74609375,256.0,0.5,0.369140625,256.0,1646,0.6469858288764954,0.6386984586715698,0.484375,0.615234375
0.7734375,256.0,0.5,0.330078125,256.0,1647,0.6410735845565796,0.6392191648483276,0.43359375,0.603515625
0.65234375,256.0,0.5,0.40234375,256.0,1648,0.6445465087890625,0.6579480767250061,0.45703125,0.5546875
0.82421875,256.0,0.5,0.291015625,256.0,1649,0.6445169448852539,0.6651957631111145,0.40625,0.615234375
0.7421875,256.0,0.5,0.326171875,256.0,1650,0.6500997543334961,0.6597067713737488,0.39453125,0.568359375
0.80078125,256.0,0.5,0.32421875,256.0,1651,0.636437714099884,0.6357778310775757,0.44921875,0.625
0.79296875,256.0,0.5,0.291015625,256.0,1652,0.6406446695327759,0.6489524841308594,0.375,0.583984375
0.75390625,256.0,0.5,0.359375,256.0,1653,0.6436123251914978,0.638738214969635,0.47265625,0.61328125
0.6796875,256.0,0.5,0.4296875,256.0,1654,0.6321555376052856,0.6245236992835999,0.5390625,0.609375
0.765625,256.0,0.5,0.3984375,256.0,1655,0.6394106149673462,0.6178074479103088,0.5625,0.6640625
0.60546875,256.0,0.5,0.5,256.0,1656,0.626979649066925,0.6283722519874573,0.60546875,0.60546875
0.54296875,256.0,0.5,0.50390625,256.0,1657,0.627368688583374,0.672355055809021,0.55078125,0.546875
0.55859375,256.0,0.5,0.52734375,256.0,1658,0.6244356632232666,0.6472409963607788,0.61328125,0.5859375
0.63671875,256.0,0.5,0.509765625,256.0,1659,0.6186529397964478,0.6137741804122925,0.65625,0.646484375
0.66796875,256.0,0.5,0.447265625,256.0,1660,0.620818018913269,0.6324923634529114,0.5625,0.615234375
0.6640625,256.0,0.5,0.4765625,256.0,1661,0.6265170574188232,0.622839093208313,0.6171875,0.640625
0.6484375,256.0,0.5,0.4609375,256.0,1662,0.6246893405914307,0.6428982615470886,0.5703125,0.609375
0.64453125,256.0,0.5,0.4765625,256.0,1663,0.6290335655212402,0.6261893510818481,0.59765625,0.62109375
0.640625,256.0,0.5,0.455078125,256.0,1664,0.6392354965209961,0.6511260271072388,0.55078125,0.595703125
0.6796875,256.0,0.5,0.4453125,256.0,1665,0.6402857303619385,0.6363862752914429,0.5703125,0.625
0.57421875,256.0,0.5,0.484375,256.0,1666,0.635486364364624,0.6433980464935303,0.54296875,0.55859375
0.7421875,256.0,0.5,0.34375,256.0,1667,0.636867880821228,0.6328546404838562,0.4296875,0.5859375
0.74609375,256.0,0.5,0.306640625,256.0,1668,0.6505036354064941,0.6518269181251526,0.359375,0.552734375
0.83203125,256.0,0.5,0.255859375,256.0,1669,0.6437544822692871,0.6422197818756104,0.34375,0.587890625
0.87109375,256.0,0.5,0.27734375,256.0,1670,0.62267005443573,0.6224907040596008,0.42578125,0.6484375
0.80078125,256.0,0.5,0.24609375,256.0,1671,0.6448603868484497,0.6849250793457031,0.29296875,0.546875
0.87109375,256.0,0.5,0.21875,256.0,1672,0.645279049873352,0.651336669921875,0.30859375,0.58984375
0.8125,256.0,0.5,0.2734375,256.0,1673,0.6518069505691528,0.6447489261627197,0.359375,0.5859375
0.7578125,256.0,0.5,0.361328125,256.0,1674,0.6268789768218994,0.6173833012580872,0.48046875,0.619140625
0.62109375,256.0,0.5,0.443359375,256.0,1675,0.6488991975784302,0.6825243234634399,0.5078125,0.564453125
0.6875,256.0,0.5,0.427734375,256.0,1676,0.6493700742721558,0.6402970552444458,0.54296875,0.615234375
0.59765625,256.0,0.5,0.474609375,256.0,1677,0.636339008808136,0.651995062828064,0.546875,0.572265625
0.7109375,256.0,0.5,0.44921875,256.0,1678,0.6343677043914795,0.6195236444473267,0.609375,0.66015625
0.6015625,256.0,0.5,0.5,256.0,1679,0.6312558650970459,0.6271920800209045,0.6015625,0.6015625
0.64453125,256.0,0.5,0.4609375,256.0,1680,0.6235715746879578,0.6410171985626221,0.56640625,0.60546875
0.61328125,256.0,0.5,0.5078125,256.0,1681,0.6257924437522888,0.6431288123130798,0.62890625,0.62109375
0.640625,256.0,0.5,0.48046875,256.0,1682,0.6049102544784546,0.6167701482772827,0.6015625,0.62109375
0.51953125,256.0,0.5,0.5390625,256.0,1683,0.6270817518234253,0.6616150736808777,0.59765625,0.55859375
0.60546875,256.0,0.5,0.474609375,256.0,1684,0.6325604319572449,0.6551660299301147,0.5546875,0.580078125
0.69921875,256.0,0.5,0.41796875,256.0,1685,0.6221314668655396,0.6184685230255127,0.53515625,0.6171875
0.703125,256.0,0.5,0.40234375,256.0,1686,0.6194605827331543,0.6126074194908142,0.5078125,0.60546875
0.80859375,256.0,0.5,0.30859375,256.0,1687,0.6456124186515808,0.6683729887008667,0.42578125,0.6171875
0.765625,256.0,0.5,0.294921875,256.0,1688,0.6128028631210327,0.6301151514053345,0.35546875,0.560546875
0.84375,256.0,0.5,0.248046875,256.0,1689,0.6434097290039062,0.6409991383552551,0.33984375,0.591796875
0.78125,256.0,0.5,0.3046875,256.0,1690,0.6325070858001709,0.6316377520561218,0.390625,0.5859375
0.73828125,256.0,0.5,0.36328125,256.0,1691,0.6223626732826233,0.6360548734664917,0.46484375,0.6015625
0.71875,256.0,0.5,0.369140625,256.0,1692,0.633354663848877,0.6329284310340881,0.45703125,0.587890625
0.75,256.0,0.5,0.345703125,256.0,1693,0.6442697048187256,0.647210955619812,0.44140625,0.595703125
0.6796875,256.0,0.5,0.4296875,256.0,1694,0.6360931992530823,0.6329874992370605,0.5390625,0.609375
0.68359375,256.0,0.5,0.392578125,256.0,1695,0.6267775297164917,0.6288626194000244,0.46875,0.576171875
0.72265625,256.0,0.5,0.388671875,256.0,1696,0.6535939574241638,0.6411261558532715,0.5,0.611328125
0.74609375,256.0,0.5,0.373046875,256.0,1697,0.6317853331565857,0.6332768201828003,0.4921875,0.619140625
0.640625,256.0,0.5,0.439453125,256.0,1698,0.6533998250961304,0.6630827188491821,0.51953125,0.580078125
0.7109375,256.0,0.5,0.4375,256.0,1699,0.6503282785415649,0.6349189281463623,0.5859375,0.6484375
0.71484375,256.0,0.5,0.4453125,256.0,1700,0.632374107837677,0.6152058243751526,0.60546875,0.66015625
0.5078125,256.0,0.5,0.560546875,256.0,1701,0.6303707361221313,0.6445361375808716,0.62890625,0.568359375
0.67578125,256.0,0.5,0.474609375,256.0,1702,0.6356593370437622,0.6230059862136841,0.625,0.650390625
0.66796875,256.0,0.5,0.47265625,256.0,1703,0.6238616704940796,0.6213513612747192,0.61328125,0.640625
0.68359375,256.0,0.5,0.451171875,256.0,1704,0.6180629134178162,0.6227828860282898,0.5859375,0.634765625
0.703125,256.0,0.5,0.43359375,256.0,1705,0.625029444694519,0.6116968393325806,0.5703125,0.63671875
0.7265625,256.0,0.5,0.42578125,256.0,1706,0.6278103590011597,0.6280553936958313,0.578125,0.65234375
0.625,256.0,0.5,0.5078125,256.0,1707,0.6256169676780701,0.6239323019981384,0.640625,0.6328125
0.640625,256.0,0.5,0.521484375,256.0,1708,0.6220171451568604,0.6082112789154053,0.68359375,0.662109375
0.51953125,256.0,0.5,0.548828125,256.0,1709,0.616844654083252,0.6622593402862549,0.6171875,0.568359375
0.578125,256.0,0.5,0.48828125,256.0,1710,0.6137820482254028,0.6480776071548462,0.5546875,0.56640625
0.66796875,256.0,0.5,0.4375,256.0,1711,0.6309095621109009,0.6484145522117615,0.54296875,0.60546875
0.6328125,256.0,0.5,0.482421875,256.0,1712,0.6226786971092224,0.6356033086776733,0.59765625,0.615234375
0.6640625,256.0,0.5,0.427734375,256.0,1713,0.6265822649002075,0.6593270897865295,0.51953125,0.591796875
0.74609375,256.0,0.5,0.361328125,256.0,1714,0.6215002536773682,0.6416270136833191,0.46875,0.607421875
0.71484375,256.0,0.5,0.3515625,256.0,1715,0.6312516927719116,0.6827268600463867,0.41796875,0.56640625
0.83984375,256.0,0.5,0.296875,256.0,1716,0.6314815878868103,0.6308045983314514,0.43359375,0.63671875
0.78515625,256.0,0.5,0.30859375,256.0,1717,0.6280057430267334,0.6507689952850342,0.40234375,0.59375
0.78125,256.0,0.5,0.29296875,256.0,1718,0.6247789859771729,0.6371556520462036,0.3671875,0.57421875
0.80859375,256.0,0.5,0.29296875,256.0,1719,0.6390818953514099,0.6375683546066284,0.39453125,0.6015625
0.87109375,256.0,0.5,0.24609375,256.0,1720,0.6266140341758728,0.6236908435821533,0.36328125,0.6171875
0.8125,256.0,0.5,0.28125,256.0,1721,0.6442588567733765,0.6439541578292847,0.375,0.59375
0.8828125,256.0,0.5,0.240234375,256.0,1722,0.6553196907043457,0.6445569396018982,0.36328125,0.623046875
0.81640625,256.0,0.5,0.349609375,256.0,1723,0.6547585725784302,0.6453965306282043,0.515625,0.666015625
0.7734375,256.0,0.5,0.404296875,256.0,1724,0.6229973435401917,0.6130276918411255,0.58203125,0.677734375
0.69140625,256.0,0.5,0.431640625,256.0,1725,0.626869797706604,0.6174086332321167,0.5546875,0.623046875
0.64453125,256.0,0.5,0.51171875,256.0,1726,0.6287442445755005,0.618528425693512,0.66796875,0.65625
0.46484375,256.0,0.5,0.599609375,256.0,1727,0.6136958599090576,0.6646502017974854,0.6640625,0.564453125
0.5625,256.0,0.5,0.556640625,256.0,1728,0.6018695831298828,0.6419997811317444,0.67578125,0.619140625
0.61328125,256.0,0.5,0.541015625,256.0,1729,0.5979866981506348,0.6152970790863037,0.6953125,0.654296875
0.61328125,256.0,0.5,0.515625,256.0,1730,0.5967849493026733,0.6246730089187622,0.64453125,0.62890625
0.69921875,256.0,0.5,0.462890625,256.0,1731,0.6122304201126099,0.6057007908821106,0.625,0.662109375
0.53515625,256.0,0.5,0.546875,256.0,1732,0.6158322095870972,0.6764706373214722,0.62890625,0.58203125
0.578125,256.0,0.5,0.515625,256.0,1733,0.6003835201263428,0.6359084844589233,0.609375,0.59375
0.49609375,256.0,0.5,0.568359375,256.0,1734,0.6279212832450867,0.6572485566139221,0.6328125,0.564453125
0.58203125,256.0,0.5,0.50390625,256.0,1735,0.6365498304367065,0.6469096541404724,0.58984375,0.5859375
0.66796875,256.0,0.5,0.4375,256.0,1736,0.6302801370620728,0.6305420398712158,0.54296875,0.60546875
0.75390625,256.0,0.5,0.33984375,256.0,1737,0.6343925595283508,0.6256442666053772,0.43359375,0.59375
0.875,256.0,0.5,0.220703125,256.0,1738,0.6352882981300354,0.6524704694747925,0.31640625,0.595703125
0.9375,256.0,0.5,0.146484375,256.0,1739,0.6357475519180298,0.6418726444244385,0.23046875,0.583984375
0.95703125,256.0,0.5,0.142578125,256.0,1740,0.6322240829467773,0.6524412631988525,0.2421875,0.599609375
0.8984375,256.0,0.5,0.1796875,256.0,1741,0.629744291305542,0.6357645988464355,0.2578125,0.578125
0.921875,256.0,0.5,0.150390625,256.0,1742,0.6344783902168274,0.6410006880760193,0.22265625,0.572265625
0.89453125,256.0,0.5,0.185546875,256.0,1743,0.6349992752075195,0.649704098701477,0.265625,0.580078125
0.828125,256.0,0.5,0.25390625,256.0,1744,0.6329602599143982,0.6469271779060364,0.3359375,0.58203125
0.6875,256.0,0.5,0.388671875,256.0,1745,0.6334051489830017,0.6368954181671143,0.46484375,0.576171875
0.6953125,256.0,0.5,0.388671875,256.0,1746,0.6368042230606079,0.6552733182907104,0.47265625,0.583984375
0.66796875,256.0,0.5,0.40234375,256.0,1747,0.6292816400527954,0.6366482973098755,0.47265625,0.5703125
0.71484375,256.0,0.5,0.423828125,256.0,1748,0.63124018907547,0.6266942024230957,0.5625,0.638671875
0.59765625,256.0,0.5,0.5078125,256.0,1749,0.6320367455482483,0.6370695233345032,0.61328125,0.60546875
0.64453125,256.0,0.5,0.470703125,256.0,1750,0.6305875182151794,0.6540858745574951,0.5859375,0.615234375
0.55859375,256.0,0.5,0.50390625,256.0,1751,0.6279447674751282,0.6533191204071045,0.56640625,0.5625
0.62109375,256.0,0.5,0.46484375,256.0,1752,0.6334800720214844,0.6452929973602295,0.55078125,0.5859375
0.60546875,256.0,0.5,0.49609375,256.0,1753,0.6387552618980408,0.6478665471076965,0.59765625,0.6015625
0.62890625,256.0,0.5,0.498046875,256.0,1754,0.625392496585846,0.6252957582473755,0.625,0.626953125
0.6953125,256.0,0.5,0.462890625,256.0,1755,0.6316609978675842,0.6076838970184326,0.62109375,0.658203125
0.6171875,256.0,0.5,0.4921875,256.0,1756,0.6398217678070068,0.6257835626602173,0.6015625,0.609375
0.64453125,256.0,0.5,0.447265625,256.0,1757,0.6326503157615662,0.6300021409988403,0.5390625,0.591796875
0.63671875,256.0,0.5,0.44140625,256.0,1758,0.641040563583374,0.6447800397872925,0.51953125,0.578125
0.69140625,256.0,0.5,0.439453125,256.0,1759,0.6257493495941162,0.6144717335700989,0.5703125,0.630859375
0.73046875,256.0,0.5,0.384765625,256.0,1760,0.6410567760467529,0.643717885017395,0.5,0.615234375
0.6796875,256.0,0.5,0.40234375,256.0,1761,0.6409306526184082,0.6443918943405151,0.484375,0.58203125
0.7109375,256.0,0.5,0.380859375,256.0,1762,0.6427338123321533,0.6584647297859192,0.47265625,0.591796875
0.7578125,256.0,0.5,0.337890625,256.0,1763,0.638191819190979,0.6769577860832214,0.43359375,0.595703125
0.7734375,256.0,0.5,0.32421875,256.0,1764,0.6459027528762817,0.6426331400871277,0.421875,0.59765625
0.71484375,256.0,0.5,0.369140625,256.0,1765,0.6427719593048096,0.6614698171615601,0.453125,0.583984375
0.76171875,256.0,0.5,0.3515625,256.0,1766,0.6414094567298889,0.6345612406730652,0.46484375,0.61328125
0.73046875,256.0,0.5,0.421875,256.0,1767,0.6413819789886475,0.639695405960083,0.57421875,0.65234375
0.671875,256.0,0.5,0.453125,256.0,1768,0.6412941217422485,0.6311918497085571,0.578125,0.625
0.5703125,256.0,0.5,0.509765625,256.0,1769,0.6310367584228516,0.6441757678985596,0.58984375,0.580078125
0.61328125,256.0,0.5,0.498046875,256.0,1770,0.6253746151924133,0.6426808834075928,0.609375,0.611328125
0.4921875,256.0,0.5,0.556640625,256.0,1771,0.6187769174575806,0.6748393774032593,0.60546875,0.548828125
0.5859375,256.0,0.5,0.517578125,256.0,1772,0.6304213404655457,0.6423643827438354,0.62109375,0.603515625
0.60546875,256.0,0.5,0.48046875,256.0,1773,0.6413568258285522,0.6589716672897339,0.56640625,0.5859375
0.578125,256.0,0.5,0.509765625,256.0,1774,0.6425647139549255,0.6465802192687988,0.59765625,0.587890625
0.703125,256.0,0.5,0.451171875,256.0,1775,0.6376695036888123,0.625428318977356,0.60546875,0.654296875
0.55078125,256.0,0.5,0.521484375,256.0,1776,0.6230266094207764,0.6237374544143677,0.59375,0.572265625
0.7578125,256.0,0.5,0.373046875,256.0,1777,0.6436572670936584,0.6366091966629028,0.50390625,0.630859375
0.65234375,256.0,0.5,0.462890625,256.0,1778,0.648232638835907,0.6390589475631714,0.578125,0.615234375
0.70703125,256.0,0.5,0.40625,256.0,1779,0.6453452706336975,0.6564884781837463,0.51953125,0.61328125
0.67578125,256.0,0.5,0.3984375,256.0,1780,0.63697350025177,0.6716923713684082,0.47265625,0.57421875
0.7578125,256.0,0.5,0.349609375,256.0,1781,0.6353243589401245,0.6307563781738281,0.45703125,0.607421875
0.7890625,256.0,0.5,0.34375,256.0,1782,0.6403285264968872,0.6397418975830078,0.4765625,0.6328125
0.83984375,256.0,0.5,0.26171875,256.0,1783,0.6409913897514343,0.6330940127372742,0.36328125,0.6015625
0.8046875,256.0,0.5,0.322265625,256.0,1784,0.6449949741363525,0.6363174915313721,0.44921875,0.626953125
0.70703125,256.0,0.5,0.38671875,256.0,1785,0.6306841373443604,0.64499431848526,0.48046875,0.59375
0.75,256.0,0.5,0.376953125,256.0,1786,0.6481393575668335,0.6331226825714111,0.50390625,0.626953125
0.734375,256.0,0.5,0.3671875,256.0,1787,0.6439824104309082,0.6448888778686523,0.46875,0.6015625
0.71484375,256.0,0.5,0.38671875,256.0,1788,0.6307187676429749,0.621874988079071,0.48828125,0.6015625
0.62890625,256.0,0.5,0.439453125,256.0,1789,0.6248366832733154,0.6503190398216248,0.5078125,0.568359375
0.66015625,256.0,0.5,0.439453125,256.0,1790,0.6391833424568176,0.651745080947876,0.5390625,0.599609375
0.57421875,256.0,0.5,0.46484375,256.0,1791,0.6393008232116699,0.6780918836593628,0.50390625,0.5390625
0.703125,256.0,0.5,0.4296875,256.0,1792,0.6392471790313721,0.6389005184173584,0.5625,0.6328125
0.6875,256.0,0.5,0.44921875,256.0,1793,0.6324698328971863,0.6185094118118286,0.5859375,0.63671875
0.71875,256.0,0.5,0.390625,256.0,1794,0.629906177520752,0.6437409520149231,0.5,0.609375
0.60546875,256.0,0.5,0.48828125,256.0,1795,0.6248696446418762,0.6367028951644897,0.58203125,0.59375
0.703125,256.0,0.5,0.44140625,256.0,1796,0.6386895179748535,0.6202472448348999,0.5859375,0.64453125
0.59375,256.0,0.5,0.46875,256.0,1797,0.6299111843109131,0.6479364037513733,0.53125,0.5625
0.578125,256.0,0.5,0.458984375,256.0,1798,0.6440895199775696,0.6822133660316467,0.49609375,0.537109375
0.6875,256.0,0.5,0.431640625,256.0,1799,0.6318944096565247,0.6282300353050232,0.55078125,0.619140625
0.69921875,256.0,0.5,0.390625,256.0,1800,0.638313889503479,0.645645022392273,0.48046875,0.58984375
0.72265625,256.0,0.5,0.37109375,256.0,1801,0.6463195085525513,0.6646400690078735,0.46484375,0.59375
0.796875,256.0,0.5,0.330078125,256.0,1802,0.6331217288970947,0.6207285523414612,0.45703125,0.626953125
0.828125,256.0,0.5,0.326171875,256.0,1803,0.6408582329750061,0.6226171255111694,0.48046875,0.654296875
0.65234375,256.0,0.5,0.427734375,256.0,1804,0.6309727430343628,0.6429201364517212,0.5078125,0.580078125
0.7578125,256.0,0.5,0.412109375,256.0,1805,0.6108062267303467,0.6079473495483398,0.58203125,0.669921875
0.5703125,256.0,0.5,0.48828125,256.0,1806,0.6400833129882812,0.6601569652557373,0.546875,0.55859375
0.72265625,256.0,0.5,0.40625,256.0,1807,0.638451874256134,0.6322000026702881,0.53515625,0.62890625
0.71875,256.0,0.5,0.4296875,256.0,1808,0.6300666928291321,0.6164719462394714,0.578125,0.6484375
0.640625,256.0,0.5,0.462890625,256.0,1809,0.6336665749549866,0.6386795043945312,0.56640625,0.603515625
