mean/disc/n_expert,mean/disc/disc_proportion_expert_pred,mean/gen/train/approx_kl,mean/gen/time/fps,mean/gen/train/n_updates,mean/disc/disc_proportion_expert_true,mean/gen/train/policy_gradient_loss,mean/disc/disc_acc_expert,mean/disc/disc_entropy,mean/gen/time/time_elapsed,mean/gen/train/explained_variance,mean/gen/time/iterations,mean/gen/time/total_timesteps,mean/gen/train/learning_rate,mean/disc/global_step,mean/gen/train/clip_range,mean/gen/train/value_loss,mean/disc/n_generated,mean/gen/train/clip_fraction,mean/disc/disc_acc,mean/gen/train/entropy_loss,mean/gen/rollout/ep_rew_mean,mean/gen/rollout/ep_len_mean,mean/disc/disc_acc_gen,mean/gen/train/loss,mean/disc/disc_loss,mean/gen/rollout/ep_rew_wrapped_mean
256.0,0.51953125,0.002548515796661377,1558.0,19040.0,0.5,-0.0044350428725010715,0.8515625,0.3043704628944397,0.0,0.9533212706446648,1.0,1218560.0,0.0001,2380.0,0.2,98.76299857348204,256.0,0.01318359375,0.83203125,-0.15149540320271626,510.5,45.0,0.8125,17.352397918701172,0.3251374363899231,-145.07024995065294
256.0,0.50390625,0.00690285861492157,1594.0,19048.0,0.5,-0.006253069303056691,0.81640625,0.3081972599029541,0.0,0.951444286853075,1.0,1219072.0,0.0001,2381.0,0.2,98.49822718650103,256.0,0.033447265625,0.8125,-0.14125955672352575,523.0,45.0,0.80859375,7.914424896240234,0.3568033277988434,-148.37356612555683
256.0,0.59375,0.0019189734011888504,1383.0,19056.0,0.5,-0.004067272995598614,0.8671875,0.3356294631958008,0.0,0.9031114652752876,1.0,1219584.0,0.0001,2382.0,0.2,645.2333852052689,256.0,0.031494140625,0.7734375,-0.1634678781265393,559.5,45.0,0.6796875,253.20742797851562,0.3861343562602997,-150.96606397674418
256.0,0.556640625,0.0032441504299640656,1499.0,19064.0,0.5,-0.007521356666984502,0.87109375,0.3470905125141144,0.0,0.9480438083410263,1.0,1220096.0,0.0001,2383.0,0.2,119.0034763365984,256.0,0.038330078125,0.814453125,-0.1787137659266591,582.5,45.0,0.7578125,19.72158432006836,0.35555392503738403,-150.37618401882239
256.0,0.546875,0.0028070088010281324,1544.0,19072.0,0.5,-0.005193365268496564,0.91796875,0.30847522616386414,0.0,0.9028940126299858,1.0,1220608.0,0.0001,2384.0,0.2,372.184971511364,256.0,0.024658203125,0.87109375,-0.1479509818018414,597.5,45.0,0.82421875,41.45708084106445,0.2830811142921448,-151.30978720272427
256.0,0.5859375,0.0030347881838679314,1430.0,19080.0,0.5,-0.007532447722041979,0.8828125,0.33281880617141724,0.0,0.9332407042384148,1.0,1221120.0,0.0001,2385.0,0.2,240.412050396204,256.0,0.03466796875,0.796875,-0.1713135032914579,641.0,45.0,0.7109375,76.84089660644531,0.37376418709754944,-149.46629210734739
256.0,0.568359375,0.004036850295960903,1509.0,19088.0,0.5,-0.00690275309534627,0.85546875,0.330511212348938,0.0,0.9007859006524086,1.0,1221632.0,0.0001,2386.0,0.2,632.6374263763428,256.0,0.025634765625,0.787109375,-0.16762173338793218,659.0,45.0,0.71875,61.61874771118164,0.37604376673698425,-142.41749192091171
256.0,0.45703125,0.004808965139091015,1567.0,19096.0,0.5,-0.0073916724577429704,0.78515625,0.3110612630844116,0.0,0.9585324414074421,1.0,1222144.0,0.0001,2387.0,0.2,91.57261540740728,256.0,0.03125,0.828125,-0.16561886604176834,665.0,45.0,0.87109375,7.176390647888184,0.3059833347797394,-141.04489238964393
256.0,0.439453125,0.005874909460544586,1667.0,19104.0,0.5,-0.003617774615122471,0.7890625,0.2881084680557251,0.0,0.8417498767375946,1.0,1222656.0,0.0001,2388.0,0.2,845.4469421505928,256.0,0.045166015625,0.849609375,-0.12237191727035679,607.5,45.0,0.91015625,68.43828582763672,0.2918822765350342,-138.5509146604035
256.0,0.478515625,0.002889279741793871,1162.0,19112.0,0.5,-0.007212897300632903,0.78515625,0.33617985248565674,0.0,0.9325851202011108,1.0,1223168.0,0.0001,2389.0,0.2,366.4952329695225,256.0,0.026123046875,0.806640625,-0.1440524397767149,609.0,45.0,0.828125,220.6155548095703,0.358194500207901,-141.87352718023118
256.0,0.4921875,0.00451949518173933,1589.0,19120.0,0.5,-0.007577629898150917,0.875,0.2878992557525635,0.0,0.9557998701930046,1.0,1223680.0,0.0001,2390.0,0.2,131.2423911243677,256.0,0.039306640625,0.8828125,-0.16532968569663353,590.0,45.0,0.890625,28.6298770904541,0.2673436999320984,-140.13024190930184
256.0,0.529296875,0.00291696866042912,1180.0,19128.0,0.5,-0.005039180192397907,0.87109375,0.35621461272239685,0.0,0.9301025196909904,1.0,1224192.0,0.0001,2391.0,0.2,398.35219061374664,256.0,0.021240234375,0.841796875,-0.1627925228094682,574.5,45.0,0.8125,333.4392395019531,0.33548277616500854,-142.71918212054763
256.0,0.556640625,0.0025184634141623974,1502.0,19136.0,0.5,-0.0057226223216275685,0.8984375,0.36760658025741577,0.0,0.8663848340511322,1.0,1224704.0,0.0001,2392.0,0.2,682.1868126392365,256.0,0.01513671875,0.841796875,-0.1369916338007897,571.5,45.0,0.78515625,258.93353271484375,0.33913764357566833,-141.474461408332
256.0,0.5546875,0.0011088483734056354,1503.0,19144.0,0.5,-0.0030342735335580073,0.89453125,0.327688604593277,0.0,0.8795599564909935,1.0,1225216.0,0.0001,2393.0,0.2,787.9278725385666,256.0,0.00634765625,0.83984375,-0.14185923759941943,556.0,45.0,0.78515625,152.78018188476562,0.2960858643054962,-139.88036825789604
256.0,0.587890625,0.004004591144621372,1562.0,19152.0,0.5,-0.009889493630907964,0.90625,0.32558125257492065,0.0,0.9429287500679493,1.0,1225728.0,0.0001,2394.0,0.2,129.83931775391102,256.0,0.025390625,0.818359375,-0.13373189442791045,524.5,45.0,0.73046875,22.29444122314453,0.3338059186935425,-138.82551138516982
256.0,0.546875,0.0007046702085062861,1558.0,19160.0,0.5,-0.0020808783010579646,0.89453125,0.3300304114818573,0.0,0.8982705846428871,1.0,1226240.0,0.0001,2395.0,0.2,266.06438636779785,256.0,0.0048828125,0.84765625,-0.1586509080370888,495.0,45.0,0.80078125,25.867618560791016,0.31534087657928467,-141.8643927924335
256.0,0.546875,0.002746215555816889,1607.0,19168.0,0.5,-0.003583984449505806,0.91015625,0.3217254877090454,0.0,0.954882837831974,1.0,1226752.0,0.0001,2396.0,0.2,122.29633222520351,256.0,0.0166015625,0.86328125,-0.13823371700709686,496.0,45.0,0.81640625,17.90196418762207,0.2954903542995453,-141.65032185268123
256.0,0.55078125,0.0032868937123566866,1228.0,19176.0,0.5,-0.006642094100243412,0.8984375,0.31956884264945984,0.0,0.954130370169878,1.0,1227264.0,0.0001,2397.0,0.2,161.98496714234352,256.0,0.0234375,0.84765625,-0.11051552486605942,507.0,45.0,0.796875,26.23027229309082,0.31188666820526123,-139.4092549137864
256.0,0.484375,0.0013854493154212832,1545.0,19184.0,0.5,-0.0036303871565905865,0.87109375,0.2685290277004242,0.0,0.9635931812226772,1.0,1227776.0,0.0001,2398.0,0.2,70.9005376920104,256.0,0.017333984375,0.88671875,-0.09472209686646238,505.5,45.0,0.90234375,6.446234703063965,0.24383644759655,-134.7484546309756
256.0,0.505859375,0.003059137612581253,1591.0,19192.0,0.5,-0.006620017884415574,0.85546875,0.3245477080345154,0.0,0.9217908903956413,1.0,1228288.0,0.0001,2399.0,0.2,375.81040209531784,256.0,0.0205078125,0.849609375,-0.13594945662771352,503.0,45.0,0.84375,86.86470794677734,0.3081282675266266,-135.00446862994227
256.0,0.51953125,0.003591542597860098,1539.0,19200.0,0.5,-0.006016291597916279,0.8984375,0.2965134084224701,0.0,0.9563478827476501,1.0,1228800.0,0.0001,2400.0,0.2,156.62088787555695,256.0,0.031494140625,0.87890625,-0.15141384984599426,476.5,45.0,0.859375,39.95090866088867,0.2731972336769104,-134.60226332297083
256.0,0.47265625,0.003804819891229272,1565.0,19208.0,0.5,-0.0062597129654022865,0.83984375,0.30357080698013306,0.0,0.9517846815288067,1.0,1229312.0,0.0001,2401.0,0.2,77.09240520000458,256.0,0.017822265625,0.8671875,-0.11345135641749948,447.5,45.0,0.89453125,11.003092765808105,0.2807829976081848,-139.37766182884573
256.0,0.490234375,0.005933094769716263,1184.0,19216.0,0.5,-0.006706536754791159,0.88671875,0.2706567943096161,0.0,0.9466302506625652,1.0,1229824.0,0.0001,2402.0,0.2,70.29970686137676,256.0,0.022216796875,0.896484375,-0.14400883417692967,432.0,45.0,0.90625,9.041280746459961,0.24341365694999695,-144.61122906276955
256.0,0.52734375,0.0036939482670277357,1594.0,19224.0,0.5,-0.009908403677400202,0.89453125,0.274051308631897,0.0,0.9778750017285347,1.0,1230336.0,0.0001,2403.0,0.2,44.33443149924278,256.0,0.0302734375,0.8671875,-0.13590761224622838,429.5,45.0,0.83984375,7.168752193450928,0.26574641466140747,-149.17682439772878
256.0,0.58203125,0.0031311241909861565,1560.0,19232.0,0.5,-0.007445084622304421,0.9296875,0.3060888946056366,0.0,0.9452221803367138,1.0,1230848.0,0.0001,2404.0,0.2,211.95463854074478,256.0,0.0263671875,0.84765625,-0.17616063554305583,441.0,45.0,0.765625,37.92802810668945,0.31274545192718506,-150.86770008709746
256.0,0.583984375,0.0034376983530819416,1577.0,19240.0,0.5,-0.005570936787989922,0.92578125,0.31518664956092834,0.0,0.9553197398781776,1.0,1231360.0,0.0001,2405.0,0.2,105.51410827040672,256.0,0.027587890625,0.841796875,-0.1418072278611362,449.0,45.0,0.7578125,12.398399353027344,0.32483240962028503,-149.92991481100674
256.0,0.615234375,0.002839402761310339,1425.0,19248.0,0.5,-0.00500898928657989,0.92578125,0.2948446571826935,0.0,0.9640240557491779,1.0,1231872.0,0.0001,2406.0,0.2,123.55829672515392,256.0,0.021484375,0.810546875,-0.15348443546099588,451.5,45.0,0.6953125,20.494525909423828,0.3429132103919983,-148.8874541066261
256.0,0.541015625,0.0030970193911343813,1259.0,19256.0,0.5,-0.006630789393966552,0.93359375,0.2877669334411621,0.0,0.9737242255359888,1.0,1232384.0,0.0001,2407.0,0.2,63.83332011848688,256.0,0.02734375,0.892578125,-0.1346876370953396,458.0,45.0,0.8515625,16.177282333374023,0.24676582217216492,-146.33071233577095
256.0,0.552734375,0.0016271753702312708,1591.0,19264.0,0.5,-0.0030023057406651787,0.90234375,0.3085958659648895,0.0,0.8955507576465607,1.0,1232896.0,0.0001,2408.0,0.2,822.5011197924614,256.0,0.011474609375,0.849609375,-0.1436233366257511,451.0,45.0,0.796875,314.8018493652344,0.3120468854904175,-144.30117402520963
256.0,0.58203125,0.002778980415314436,1532.0,19272.0,0.5,-0.005553171482461039,0.9375,0.3090818226337433,0.0,0.8878885805606842,1.0,1233408.0,0.0001,2409.0,0.2,601.7686938047409,256.0,0.016357421875,0.85546875,-0.1757591313798912,437.5,45.0,0.7734375,172.86769104003906,0.28661996126174927,-140.9156137811532
256.0,0.52734375,0.001914146589115262,1463.0,19280.0,0.5,-0.005723211186705157,0.90625,0.2748984694480896,0.0,0.9242973402142525,1.0,1233920.0,0.0001,2410.0,0.2,139.68428950756788,256.0,0.02001953125,0.87890625,-0.13225582431186922,453.5,45.0,0.8515625,25.979249954223633,0.2654435336589813,-141.89145555872005
256.0,0.50390625,0.0026085530407726765,1549.0,19288.0,0.5,-0.004525510776147712,0.87890625,0.2622643709182739,0.0,0.9105957001447678,1.0,1234432.0,0.0001,2411.0,0.2,412.11668418347836,256.0,0.021484375,0.875,-0.16214524838142097,450.5,45.0,0.87109375,42.31657409667969,0.2657780051231384,-139.22746434287635
256.0,0.546875,0.002681768499314785,1007.0,19296.0,0.5,-0.005224906868534163,0.88671875,0.3239506185054779,0.0,0.9418714232742786,1.0,1234944.0,0.0001,2412.0,0.2,171.62226808071136,256.0,0.023193359375,0.83984375,-0.18726897984743118,460.5,45.0,0.79296875,52.26674270629883,0.3197823762893677,-138.83063662008848
256.0,0.513671875,0.00813785009086132,1567.0,19304.0,0.5,-0.008634952966531273,0.82421875,0.31058400869369507,0.0,0.9498810432851315,1.0,1235456.0,0.0001,2413.0,0.2,136.51560363173485,256.0,0.051025390625,0.810546875,-0.20255022658966482,459.0,45.0,0.796875,34.76969909667969,0.33637121319770813,-139.31610068303067
256.0,0.533203125,0.004796633962541819,1478.0,19312.0,0.5,-0.008555731932574417,0.8671875,0.3061572015285492,0.0,0.9482973739504814,1.0,1235968.0,0.0001,2414.0,0.2,141.8574826568365,256.0,0.03955078125,0.833984375,-0.14246392840868793,469.5,45.0,0.80078125,64.19122314453125,0.3238408863544464,-142.95582721314858
256.0,0.548828125,0.0027325889095664024,1544.0,19320.0,0.5,-0.006521100782265421,0.87109375,0.31775617599487305,0.0,0.9288961663842201,1.0,1236480.0,0.0001,2415.0,0.2,197.56705030798912,256.0,0.02001953125,0.822265625,-0.1399919359246269,468.5,45.0,0.7734375,62.381832122802734,0.3309054970741272,-143.95406226969789
256.0,0.49609375,0.00475278589874506,1605.0,19328.0,0.5,-0.011946623788389843,0.84375,0.2945183515548706,0.0,0.9258435219526291,1.0,1236992.0,0.0001,2416.0,0.2,202.22569367289543,256.0,0.031982421875,0.84765625,-0.12602275438257493,453.5,45.0,0.8515625,26.100021362304688,0.2972906529903412,-147.08406279543414
256.0,0.501953125,0.0038693221285939217,1220.0,19336.0,0.5,-0.0063142440558294766,0.859375,0.3419252932071686,0.0,0.9572672061622143,1.0,1237504.0,0.0001,2417.0,0.2,143.30636543035507,256.0,0.025146484375,0.857421875,-0.17510609014425427,479.0,45.0,0.85546875,19.303537368774414,0.3303734064102173,-149.95012899557128
256.0,0.537109375,0.0010233874199911952,1518.0,19344.0,0.5,-0.003997260304458905,0.88671875,0.33115965127944946,0.0,0.8882797509431839,1.0,1238016.0,0.0001,2418.0,0.2,729.6269158124924,256.0,0.018310546875,0.849609375,-0.13746101534343325,497.5,45.0,0.8125,122.00825500488281,0.3136483430862427,-150.0081972210249
256.0,0.48046875,0.003806725610047579,1592.0,19352.0,0.5,-0.005486775269673672,0.85546875,0.29883095622062683,0.0,0.8650675714015961,1.0,1238528.0,0.0001,2419.0,0.2,762.5859614610672,256.0,0.022216796875,0.875,-0.12293661455623806,486.0,45.0,0.89453125,261.0950012207031,0.29026639461517334,-148.81272340364754
256.0,0.51953125,0.0029372626449912786,1464.0,19360.0,0.5,-0.006253660212678369,0.875,0.30711451172828674,0.0,0.888596422970295,1.0,1239040.0,0.0001,2420.0,0.2,693.4300380647182,256.0,0.02001953125,0.85546875,-0.15335114230401814,499.0,45.0,0.8359375,207.0425262451172,0.31244850158691406,-150.05069622376934
256.0,0.56640625,0.0020039542578160763,1483.0,19368.0,0.5,-0.007139086119423155,0.9140625,0.3236547112464905,0.0,0.9062459543347359,1.0,1239552.0,0.0001,2421.0,0.2,349.8954393565655,256.0,0.027099609375,0.84765625,-0.15326589468168095,491.0,45.0,0.78125,97.24674987792969,0.314738929271698,-146.36007040787487
256.0,0.572265625,0.0016584376571699977,1600.0,19376.0,0.5,-0.0039068059995770454,0.9296875,0.3265812397003174,0.0,0.849949523806572,1.0,1240064.0,0.0001,2422.0,0.2,1298.7893476486206,256.0,0.00830078125,0.857421875,-0.1316115246154368,490.0,45.0,0.78515625,1622.938232421875,0.3045923113822937,-144.81636033105664
256.0,0.52734375,0.003098198911175132,1584.0,19384.0,0.5,-0.006189138799527427,0.8671875,0.33781421184539795,0.0,0.9452252276241779,1.0,1240576.0,0.0001,2423.0,0.2,150.8037826269865,256.0,0.02978515625,0.83984375,-0.14422017987817526,485.5,45.0,0.8125,14.890287399291992,0.3329727351665497,-140.90169847268146
256.0,0.541015625,0.0017594179371371865,1483.0,19392.0,0.5,-0.004112346527108457,0.89453125,0.2944352626800537,0.0,0.9252293184399605,1.0,1241088.0,0.0001,2424.0,0.2,332.7266046702862,256.0,0.011962890625,0.853515625,-0.13508434969116934,476.0,45.0,0.8125,44.15353775024414,0.29430949687957764,-138.0151113093039
256.0,0.515625,0.00263018487021327,1552.0,19400.0,0.5,-0.004136286232096609,0.88671875,0.2896880507469177,0.0,0.9215609207749367,1.0,1241600.0,0.0001,2425.0,0.2,195.75090608000755,256.0,0.01953125,0.87109375,-0.13139690592652187,475.5,45.0,0.85546875,16.09487533569336,0.2705259919166565,-138.573334472375
256.0,0.53125,0.002835716586560011,1584.0,19408.0,0.5,-0.004615092890162487,0.89453125,0.2831743359565735,0.0,0.8821611627936363,1.0,1242112.0,0.0001,2426.0,0.2,726.3650255799294,256.0,0.02734375,0.86328125,-0.15137646172661334,422.5,45.0,0.83203125,493.7854919433594,0.2744775414466858,-137.71336937507616
256.0,0.521484375,0.0018206244567409158,1193.0,19416.0,0.5,-0.006618230894673616,0.88671875,0.2889568507671356,0.0,0.909518837928772,1.0,1242624.0,0.0001,2427.0,0.2,156.72213354706764,256.0,0.02001953125,0.865234375,-0.11511793831596151,406.5,45.0,0.84375,22.432601928710938,0.2942731976509094,-140.9485750911478
256.0,0.525390625,0.003583025187253952,1595.0,19424.0,0.5,-0.0059496270478121005,0.8984375,0.2974856495857239,0.0,0.9378878213465214,1.0,1243136.0,0.0001,2428.0,0.2,120.01255597174168,256.0,0.02880859375,0.873046875,-0.12372522546502296,408.5,45.0,0.84765625,18.68773078918457,0.2944382429122925,-141.66472171690782
256.0,0.5234375,0.00516536645591259,1622.0,19432.0,0.5,-0.008529694750905037,0.9296875,0.24477392435073853,0.0,0.9542620368301868,1.0,1243648.0,0.0001,2429.0,0.2,83.77186534181237,256.0,0.033203125,0.90625,-0.12454089242964983,399.0,45.0,0.8828125,14.706856727600098,0.21231287717819214,-141.24186985346023
256.0,0.56640625,0.002322512213140726,1584.0,19440.0,0.5,-0.0049825816677184775,0.9375,0.2864539921283722,0.0,0.8887935504317284,1.0,1244160.0,0.0001,2430.0,0.2,651.9693750143051,256.0,0.02294921875,0.87109375,-0.18139314808649942,382.5,45.0,0.8046875,461.26800537109375,0.2739110589027405,-144.90669566250872
256.0,0.5234375,0.0020941433031111956,1582.0,19448.0,0.5,-0.00534162385520176,0.88671875,0.29646751284599304,0.0,0.9557637423276901,1.0,1244672.0,0.0001,2431.0,0.2,123.49587267637253,256.0,0.018798828125,0.86328125,-0.13963979840627871,388.5,45.0,0.83984375,25.02468490600586,0.27571403980255127,-149.4253607542999
256.0,0.50390625,0.003915147390216589,1646.0,19456.0,0.5,-0.005892054170544725,0.8984375,0.259313702583313,0.0,0.9617570899426937,1.0,1245184.0,0.0001,2432.0,0.2,72.64814510196447,256.0,0.028564453125,0.89453125,-0.10960072214948013,364.5,45.0,0.890625,11.288211822509766,0.23293983936309814,-151.04183801964857
256.0,0.548828125,0.0012862663716077805,1193.0,19464.0,0.5,-0.003552056849002838,0.9375,0.25028809905052185,0.0,0.9277736246585846,1.0,1245696.0,0.0001,2433.0,0.2,240.01579622924328,256.0,0.0146484375,0.888671875,-0.10060066502774134,353.0,45.0,0.83984375,24.251171112060547,0.2543889880180359,-159.06871559387073
256.0,0.5546875,0.0013687058817595243,1623.0,19472.0,0.5,-0.0032858194681466557,0.9296875,0.2675943374633789,0.0,0.7493196725845337,1.0,1246208.0,0.0001,2434.0,0.2,1011.6739158034325,256.0,0.010009765625,0.875,-0.11176237865583971,347.5,45.0,0.8203125,110.20537567138672,0.2604508697986603,-163.06664355530404
256.0,0.578125,0.0029785805381834507,1615.0,19480.0,0.5,-0.0068095440801698714,0.9375,0.2624549865722656,0.0,0.853185698390007,1.0,1246720.0,0.0001,2435.0,0.2,1128.0918112397194,256.0,0.016357421875,0.859375,-0.13926728037768044,344.5,45.0,0.78125,77.19059753417969,0.28114479780197144,-163.50895242003259
256.0,0.552734375,0.0030100711155682802,1543.0,19488.0,0.5,-0.006528818135848269,0.92578125,0.2896217703819275,0.0,0.9225013107061386,1.0,1247232.0,0.0001,2436.0,0.2,173.8943723887205,256.0,0.0185546875,0.873046875,-0.13750307643203996,358.5,45.0,0.8203125,48.184085845947266,0.27648496627807617,-165.7951226940425
256.0,0.572265625,0.0021303901448845863,1465.0,19496.0,0.5,-0.0064742946706246585,0.9140625,0.2614644169807434,0.0,0.8080298900604248,1.0,1247744.0,0.0001,2437.0,0.2,1083.8026022911072,256.0,0.022216796875,0.841796875,-0.12706678383983672,355.0,45.0,0.76953125,442.24517822265625,0.3065135180950165,-165.43983669957612
256.0,0.5625,0.0020932676270604134,1296.0,19504.0,0.5,-0.004536015014309669,0.93359375,0.28135666251182556,0.0,0.9401053339242935,1.0,1248256.0,0.0001,2438.0,0.2,114.38419961184263,256.0,0.022216796875,0.87109375,-0.15614523048861884,357.5,45.0,0.80859375,20.64325523376465,0.2749393582344055,-165.8034677617904
256.0,0.595703125,0.0026897406205534935,1572.0,19512.0,0.5,-0.006778186019801069,0.9296875,0.3153526484966278,0.0,0.8319548666477203,1.0,1248768.0,0.0001,2439.0,0.2,634.5132143497467,256.0,0.029296875,0.833984375,-0.18317882891278714,374.5,45.0,0.73828125,306.10638427734375,0.33069515228271484,-164.9414795084018
256.0,0.517578125,0.004451824352145195,1552.0,19520.0,0.5,-0.0061841223505325615,0.89453125,0.30870020389556885,0.0,0.9430819787085056,1.0,1249280.0,0.0001,2440.0,0.2,113.55456868559122,256.0,0.02587890625,0.876953125,-0.1425146838882938,373.0,45.0,0.859375,12.04830265045166,0.28668537735939026,-161.47514259166084
256.0,0.521484375,0.002194091444835067,1505.0,19528.0,0.5,-0.005374625921831466,0.88671875,0.2849028706550598,0.0,0.9626012742519379,1.0,1249792.0,0.0001,2441.0,0.2,77.26745295524597,256.0,0.015869140625,0.865234375,-0.11777994915610179,379.0,45.0,0.84375,24.19013786315918,0.3028806447982788,-161.58007165255955
256.0,0.486328125,0.00448597501963377,1665.0,19536.0,0.5,-0.006947420319193043,0.8984375,0.25064122676849365,0.0,0.9443441852927208,1.0,1250304.0,0.0001,2442.0,0.2,62.33046009391546,256.0,0.025634765625,0.912109375,-0.14612109947483987,382.0,45.0,0.92578125,11.77274227142334,0.2089252769947052,-159.16327100353317
256.0,0.513671875,0.0035297838039696217,1257.0,19544.0,0.5,-0.0058301484095864,0.88671875,0.30377888679504395,0.0,0.9518493376672268,1.0,1250816.0,0.0001,2443.0,0.2,86.13935642689466,256.0,0.023193359375,0.873046875,-0.14193071209592745,400.0,45.0,0.859375,19.188562393188477,0.2899926006793976,-159.2280339234695
256.0,0.529296875,0.004007627721875906,1425.0,19552.0,0.5,-0.005206894333241507,0.85546875,0.3131903409957886,0.0,0.9474725797772408,1.0,1251328.0,0.0001,2444.0,0.2,168.95813691616058,256.0,0.01708984375,0.826171875,-0.16854384646285325,425.0,45.0,0.796875,44.325538635253906,0.33517295122146606,-158.25301062362269
256.0,0.494140625,0.005113371182233095,1641.0,19560.0,0.5,-0.009410422971996013,0.88671875,0.293968141078949,0.0,0.9395827725529671,1.0,1251840.0,0.0001,2445.0,0.2,69.9852555245161,256.0,0.050048828125,0.892578125,-0.15482154436176643,400.5,45.0,0.8984375,7.81919527053833,0.2378748208284378,-153.31591686764733
256.0,0.541015625,0.007572632282972336,1434.0,19568.0,0.5,-0.008324087648361456,0.9140625,0.2865699529647827,0.0,0.9467535465955734,1.0,1252352.0,0.0001,2446.0,0.2,109.12608349323273,256.0,0.03515625,0.873046875,-0.1479897667595651,413.0,45.0,0.83203125,22.047523498535156,0.2786628305912018,-156.84059503806756
256.0,0.587890625,0.0022383753675967455,1442.0,19576.0,0.5,-0.004528977369773202,0.94140625,0.3270239233970642,0.0,0.9665965400636196,1.0,1252864.0,0.0001,2447.0,0.2,100.40206238627434,256.0,0.03076171875,0.853515625,-0.17169944784836844,416.5,45.0,0.765625,20.702497482299805,0.3075190484523773,-155.37027882709168
256.0,0.58203125,0.005367483012378216,1265.0,19584.0,0.5,-0.007468069074093364,0.953125,0.31732720136642456,0.0,0.9503668881952763,1.0,1253376.0,0.0001,2448.0,0.2,196.63066670298576,256.0,0.038818359375,0.87109375,-0.18264070601435378,412.0,45.0,0.7890625,27.991477966308594,0.26982203125953674,-152.4357098454889
256.0,0.537109375,0.004174285102635622,1542.0,19592.0,0.5,-0.006365754110447597,0.89453125,0.34080958366394043,0.0,0.9393533878028393,1.0,1253888.0,0.0001,2449.0,0.2,121.47955495119095,256.0,0.031005859375,0.857421875,-0.14915347035275772,425.5,45.0,0.8203125,18.39422035217285,0.3135242462158203,-151.76710226216355
256.0,0.5390625,0.0025658714585006237,1601.0,19600.0,0.5,-0.0049236374034080654,0.87890625,0.30903762578964233,0.0,0.9672635197639465,1.0,1254400.0,0.0001,2450.0,0.2,84.40535375475883,256.0,0.021484375,0.83984375,-0.13343700920813717,436.0,45.0,0.80078125,15.265327453613281,0.3190523684024811,-148.36884842542
256.0,0.5078125,0.002471276093274355,1592.0,19608.0,0.5,-0.007427566786645912,0.8671875,0.28559619188308716,0.0,0.9353390038013458,1.0,1254912.0,0.0001,2451.0,0.2,318.5577749609947,256.0,0.017333984375,0.859375,-0.13177841127617285,434.5,45.0,0.8515625,69.77076721191406,0.2583146095275879,-143.56965372934008
256.0,0.509765625,0.002525766845792532,1571.0,19616.0,0.5,-0.006908046234457288,0.8671875,0.27991342544555664,0.0,0.9373534023761749,1.0,1255424.0,0.0001,2452.0,0.2,99.07583694159985,256.0,0.016845703125,0.857421875,-0.1581042832112871,437.0,45.0,0.84765625,35.778202056884766,0.2875637412071228,-141.88878215963953
256.0,0.5078125,0.005371598061174154,1114.0,19624.0,0.5,-0.007998772423889022,0.828125,0.3218981921672821,0.0,0.9570735059678555,1.0,1255936.0,0.0001,2453.0,0.2,88.64806441962719,256.0,0.031005859375,0.8203125,-0.1758130161324516,442.5,45.0,0.8125,14.456480979919434,0.3500760793685913,-142.270705365506
256.0,0.517578125,0.002632544143125415,1566.0,19632.0,0.5,-0.0049326101507176645,0.875,0.31589800119400024,0.0,0.9701241180300713,1.0,1256448.0,0.0001,2454.0,0.2,70.42461068183184,256.0,0.018310546875,0.857421875,-0.11664283712161705,479.5,45.0,0.83984375,12.386343955993652,0.2873002588748932,-141.87129564774688
256.0,0.529296875,0.0014595676911994815,1562.0,19640.0,0.5,-0.0028602197344298474,0.92578125,0.26292234659194946,0.0,0.7848718166351318,1.0,1256960.0,0.0001,2455.0,0.2,893.4707573652267,256.0,0.005859375,0.896484375,-0.14335886837216094,466.5,45.0,0.8671875,423.13629150390625,0.24624475836753845,-137.74810776045547
256.0,0.55078125,0.0023063712287694216,1547.0,19648.0,0.5,-0.006013084981532302,0.90625,0.2974401116371155,0.0,0.9087987765669823,1.0,1257472.0,0.0001,2456.0,0.2,202.25325040519238,256.0,0.01904296875,0.85546875,-0.1839239391265437,460.5,45.0,0.8046875,35.50857925415039,0.3052160441875458,-140.17683615602087
256.0,0.533203125,0.003239882178604603,1523.0,19656.0,0.5,-0.004872201789112296,0.8984375,0.29492756724357605,0.0,0.9484680518507957,1.0,1257984.0,0.0001,2457.0,0.2,122.01818250119686,256.0,0.021728515625,0.865234375,-0.15252326504560187,465.0,45.0,0.83203125,13.85727310180664,0.27769550681114197,-142.52661046973896
256.0,0.515625,0.0055891359224915504,1669.0,19664.0,0.5,-0.009926831626216881,0.88671875,0.2651442587375641,0.0,0.9277565032243729,1.0,1258496.0,0.0001,2458.0,0.2,63.455301873385906,256.0,0.033447265625,0.87109375,-0.1063102170592174,440.5,45.0,0.85546875,9.236291885375977,0.24468474090099335,-142.75903146874626
256.0,0.564453125,0.00158522033598274,1469.0,19672.0,0.5,-0.004869294818490744,0.94921875,0.2990802526473999,0.0,0.9560521990060806,1.0,1259008.0,0.0001,2459.0,0.2,98.88343717902899,256.0,0.014892578125,0.884765625,-0.13087848358554766,444.0,45.0,0.8203125,15.922995567321777,0.2793535590171814,-148.643999534701
